id,religion,skilledWork,religiousEducationMuslim,religiousEducationFromSchool,religiousEducationFromReligiousLeader,religiousEducationFromFamily,religiousEducationFromTemple,religiousEducationFromNoOne,religiousEducationFromRelatives,religiousEducationNeverLearned,religiousEducationFromOthers,religiousEducationReadReligiousText,religiousEducationReadTextLevel,religiousEducationReadTextBangla,religiousEducationReadTextSanskrit,religiousEducationReciteText,religiousEducationMemorizeTextLevel,religiousEducationGoneOnUmrah,religiousEducationGoneOnHajj,religiousEducationNumberFamilyUmrah,religiousEducationNumberFamilyHajj,religiousEducationReadOtherHolyBooks,religiousEducationGoneOnPilgrimageIndia,religiousEducationGoneToHolyPlaces,religiousEducationNumberPilgrimageIndia,religiousEducationNumberHolyPlaces,assetPrimaryResidence,assetOwnHouse,assetInheritHouse,assetNumberOfHousesOwned,assetPrimaryResidenceAge,assetPrimaryResidenceRooms,assetPrimaryResidenceRoof,assetPrimaryResidenceRoofOther,assetPrimaryResidenceWall,assetPrimaryResidenceWallOther,assetPrimaryResidenceFloor,assetPrimaryResidenceFloorOther,assetPrimaryResidenceFuel,assetPrimaryResidenceToiletType,assetPrimaryResidenceToiletOwnShared,assetElectricity,assetElectricityYears,assetChargerLight,assetChargerLightNumber,assetElectricFan,assetElectricFanNumber,assetElectricLight,assetElectricLightDegree,assetSolarPanel,assetSolarPanelSize,assetGenerator,assetGeneratorNumber,assetTelevision,assetTelevisionNumber,assetFridge,assetFridgeNumber,assetQuilt,assetQuiltNumber,assetMattress,assetMattressNumber,assetCot,assetCotNumber,assetChair,assetChairNumber,assetSofa,assetSofaNumber,assetSofaSet,assetSofaSetNumber,assetRack,assetRackNumber,assetCabinet,assetCabinetNumber,assetTable,assetTableNumber,assetDressingTable,assetDressingTableNumber,assetCookingPotsDegree,assetChickenDucks,assetChickenDucksNumber,assetGoats,assetGoatsNumber,assetCowsOxen,assetCowsOxenNumber,assetRickshaw,assetRickshawNumber,assetAutorickshaw,assetAutorickshawNumber,assetBicycle,assetBicycleNumber,assetMotorcycle,assetMotorcycleNumber,assetCNGTomTom,assetCNGTomTomNumber,assetBoat,assetBoatEngine,assetShop,assetShopSize,assetTractor,assetTractorNumber,assetTubeWell,assetTubeWellOwn,assetDeepTubewell,assetPond,assetPondSize,assetPondOwn,assetMobilePhone,assetMobilePhoneNumber,assetSmartphone,assetSmartphoneNumber,assetComputer,assetComputerNumber,notesHouseholdAssets,notesFoodSecurity,FoodSecurity,landOwnedHouseAmount,landOwnedFarmAmount,landOwnedUnit,landInheritanceHusband,landInheritanceHusbandLater,landInheritanceRespondent,landPurchasedHusband,landPurchasedRespondent,foodSourceChildhood,foodSourceNow,notesLandInheritance,landPurchasedHusbandNA,landInheritanceHusbandNA,landInheritanceRespondentLater,landInheritanceRespondentNA,landPurchasedRespondentNA,WEALTH_TOTAL_VAL,familyBariSocialClassAfter,MacArthurLadderPresent,MacArthurLadderPast,id_Questionaire,id,gender,relationToRespondent,incomeTotalMonthly,incomeYearlyCrops,incomeMonthlyRentsInvestments,incomeMonthlyPension,remittance,incomeMonthlyRemittance,id_Questionaire,NoInHH,hh_income,HHInc_per_cap,,correlations
339AAFE8-B913-9E40-A945-E0D98A43D34D,ISLAM,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,1,1,1,1,4,2,3,,3,,1,,1,3,own,1,18,1,1,,,,,,,,,,,,,1,3,1,1,1,2,,,,,,,,,,,,,,,less,,,,,,,,,,,,,,,,,,,,,,,1,own,,,,,1,1,,,,,,,4,0,0,0,,,1,,,75 percent from own work,all from bazar,,,,,,,75295,1,5,4,339AAFE8-B913-9E40-A945-E0D98A43D34D,B6A110C4-94F8-5B47-9846-F0875179167C,F,Respondent,0,0,0,0,No,0,339AAFE8-B913-9E40-A945-E0D98A43D34D,6,NA,,,
33AFD5EC-7F1E-7345-8373-500EE8B2C407,Islam,,1,,1,,,,,,,1,Can,,,,,,,0,0,,,,,,1,1,,1,14,3,3,,3,,1,,2,3,shared,1,10,1,1,1,3,1,average,,,,,1,1,1,1,1,3,1,2,1,3,1,4,,,,,1,1,1,1,1,1,1,1,average,1,10,1,3,1,2,,,,,,,,,1,1,,,,,,,1,shared,,,,,1,2,1,1,,,,,1,2,0,1,,,,1,,50 percent from own work,50 percent from own work,,,,,,,424775,2,5,4,33AFD5EC-7F1E-7345-8373-500EE8B2C407,5050F1AF-6693-694A-85BF-FB111758D483,F,Respondent,0,0,0,0,No,0,33AFD5EC-7F1E-7345-8373-500EE8B2C407,8,NA,,,
3449BE6A-CF0A-5648-AAF1-B6D863078E08,ISLAM,1,1,,1,1,,,,,,1,Can,,,1,Little,,,1,1,,,,,,1,,,1,150,6,3,,2,,2,,1,2,own,1,17,1,5,1,5,1,more,,,,,1,2,1,1,1,8,1,5,1,5,1,10,,,,,1,1,1,5,1,2,1,1,average,1,7,,,,,,,,,1,1,,,,,,,,,,,1,own,1,1,L,shared,1,1,1,2,,,,,1,0,0,0,,,,,,all from bazar,all from bazar,,,,,,,430300,2,2,3,3449BE6A-CF0A-5648-AAF1-B6D863078E08,4D40684F-A50B-C742-9D34-B130387B8E9F,F,Respondent,0,0,0,0,No,0,3449BE6A-CF0A-5648-AAF1-B6D863078E08,7,40000,5714.285714,,
346A9354-D05E-D049-B8A0-F287DE17CE50,ISLAM,1,1,,1,,,,,,,1,Can,,,,,,,0,0,,,,,,1,1,1,1,10,3,3,,3,,2,,1,3,own,1,10,1,3,1,2,1,average,,,,,1,1,1,1,1,5,1,2,1,2,1,8,,,,,1,1,1,1,1,1,1,1,average,1,3,,,,,,,,,,,,,,,,,,own,,,1,,,,,,1,1,,,,,,,1,4,30,1,1,,,,,25 percent from own work,25 percent from own work,,,,1,,,201950,2,6,2,346A9354-D05E-D049-B8A0-F287DE17CE50,39C6EC7B-7C78-C44C-925C-19C3CEA71FBF,F,Respondent,,2000,,,Yes,20000,346A9354-D05E-D049-B8A0-F287DE17CE50,6,NA,,,
34BEFF12-3055-5C41-8199-051487A86C79,Islam,,1,,,,,,,,1,,,,,,,,,0,1,,,,,,1,1,1,1,0,3,3,,3,,1,,1,3,shared,1,7,1,1,1,2,1,average,1,S,,,,,,,1,4,1,2,1,3,,,,,,,1,1,,,,,,,average,,,,,1,1,,,,,,,,,,,1,non-engine,,,,,1,own,,,,,1,2,1,1,,,,,1,10,5,3,1,,,,,all from own work,all from own work,,,,,,,175325,1,5,3,34BEFF12-3055-5C41-8199-051487A86C79,F5295D9D-A389-344C-BDCD-1127DEDEE8C0,F,Respondent,0,0,0,0,No,0,34BEFF12-3055-5C41-8199-051487A86C79,9,NA,,,
34D71E8E-1606-A047-AB75-D83A7F65CC6F,Islam,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,1,1,,1,13,2,3,,3,,1,,1,3,own,1,13,,,1,1,,,,,,,,,,,1,2,,,1,2,1,1,,,,,,,,,1,1,1,1,less,,,,,,,,,,,,,,,,,,,1,S,,,1,own,,1,S,shared,1,1,1,1,,,,,1,2,0,1,1,,,,,50 percent from own work,all from bazar,,,,,,,96600,2,7,8,34D71E8E-1606-A047-AB75-D83A7F65CC6F,01ED18AE-1FEF-2F4E-8BCF-71D9A2C46E9D,F,Respondent,0,0,0,500,Yes,2000,34D71E8E-1606-A047-AB75-D83A7F65CC6F,12,24000,2000,,
34EC5764-18C0-254C-B6E5-3B2A5A66F50F,ISLAM,,1,,,,,,1,,,1,Can,,,,,,,0,0,,,,,,1,1,1,1,15,9,2,,2,,2,,2,1,own,1,8,1,1,1,9,1,average,,,,,1,2,1,2,1,7,1,8,1,5,1,12,1,3,,1,1,2,1,3,1,4,1,2,more,,,,,,,,,,,,,,,,,,,,,,,1,own,1,1,M,shared,1,3,1,2,1,1,,,2,40,21,1,1,,1,1,,75 percent from own work,all from bazar,,,,,,,735775,2,9,6,34EC5764-18C0-254C-B6E5-3B2A5A66F50F,944117DA-549C-8B41-BB1E-1F41742AA026,F,Respondent,0,0,0,0,No,0,34EC5764-18C0-254C-B6E5-3B2A5A66F50F,16,NA,,,
34EECF4A-393A-384F-97A0-0ED0E5030259,ISLAM,,1,,1,,,,,,,1,Can,,,,,,,0,0,,,,,,1,1,,1,0,3,3,,3,,1,,1,3,own,1,0,,,,,1,average,1,S,,,,,,,1,3,1,2,1,2,1,3,,,,,1,1,,,1,1,,,average,1,6,1,1,1,2,,,,,,,,,,,1,non-engine,,shared,,,1,,,1,L,shared,1,1,,,,,,,3,0,12,5,1,,,,,75 percent from own work,50 percent from own work,,,,,,,204700,2,5,3,34EECF4A-393A-384F-97A0-0ED0E5030259,A267CDC9-8AC3-FE4B-8D72-3530AE76860D,F,Respondent,,,,,No,,34EECF4A-393A-384F-97A0-0ED0E5030259,4,NA,,,
34FB6E01-420F-CB47-A8DE-44EC1D08330F,Islam,,1,,1,,,,,,,1,Can,,,,,,,0,0,,,,,,,1,,1,55,2,3,,3,,1,,1,3,own,1,12,1,1,1,1,1,less,,,,,,,,,1,2,1,1,1,2,1,2,,,,,,,1,2,,,1,1,less,,,,,,,,,,,,,,,,,,,,,,,1,own,,1,S,shared,1,1,,,,,,,2,6,,1,1,,,1,,25 percent from own work,all from bazar,,,,,,,83032,2,5,4,34FB6E01-420F-CB47-A8DE-44EC1D08330F,FA622D0B-B631-F044-9F5C-504CAAA78ADA,F,Respondent,0,0,0,0,Yes,5000,34FB6E01-420F-CB47-A8DE-44EC1D08330F,11,0,0,,
35CB2ABA-63B6-904A-8FDD-6890C21C3C0F,ISLAM,,1,,1,,,,,,,1,Can,,,,,,,0,0,,,,,,5,1,1,1,60,3,3,,3,,1,,1,3,own,1,13,1,2,1,3,1,average,,,,,1,1,1,1,1,4,1,4,1,4,1,2,1,,,5,,,1,2,1,1,1,1,average,,,1,3,1,3,,,,,1,2,,,,,,,,,,,1,own,,1,M,shared,1,2,1,1,,,,,1,6,0,1,1,,,,,all from own work,all from bazar,,,,,,,409485,2,6,5,35CB2ABA-63B6-904A-8FDD-6890C21C3C0F,1F23DBFF-B61F-E642-8C4F-0D64782DF217,F,Respondent,5000,0,0,0,Yes,1000,35CB2ABA-63B6-904A-8FDD-6890C21C3C0F,10,NA,,,
3664667E-8442-FC4B-998A-F6F3DCD922AA,ISLAM,1,1,,1,,,,,,,1,Good,,,,,1,1,1,2,,,,,,1,,1,1,40,3,3,,3,,1,,1,2,shared,1,20,,,1,2,1,average,1,M,,,1,1,1,1,1,3,1,3,1,3,1,2,,,,,1,1,1,2,1,1,1,1,average,1,4,,,,,,,,,,,,,,,,,,,,,1,own,,1,M,own,1,1,,,,,,,1,0,0,0,1,,,,,50 percent from own work,all from bazar,,,,,,,233250,2,9,6,3664667E-8442-FC4B-998A-F6F3DCD922AA,A76573D1-CD63-7F4E-824D-D30E47C4338C,F,Respondent,0,0,0,0,Yes,10000,3664667E-8442-FC4B-998A-F6F3DCD922AA,3,40000,13333.33333,,
36C1DD12-3B73-0A44-B972-2AD09BA932F5,Islam,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,1,,1,1,45,3,3,,3,,1,,1,3,own,1,20,1,2,1,2,1,less,,,,,,,1,1,1,3,1,4,1,3,1,4,,,,,1,1,1,1,1,1,,,less,1,2,,,,,,,,,,,,,,,,,,,,,1,shared,,1,L,shared,1,2,,,,,,,1,3.5,7,3,1,,1,,,75 percent from own work,all from bazar,,,,,,,179220,2,3,2,36C1DD12-3B73-0A44-B972-2AD09BA932F5,BDF2EB26-6BC8-1D46-BBFC-BC278ECB80B9,F,Respondent,0,0,0,0,No,0,36C1DD12-3B73-0A44-B972-2AD09BA932F5,6,0,0,,
36CFABE1-0368-9848-B769-DBE891C8F319,ISLAM,1,1,,1,,,,,,,1,Can,,,,,,,1,0,,,,,,1,1,1,1,60,1,3,,3,,1,,1,3,own,1,1,1,1,,,1,less,1,S,,,,,,,1,2,1,1,1,1,1,1,,,,,,,1,3,1,1,,,less,,,,,,,,,,,,,,,,,,,,,,,1,own,,1,S,shared,1,1,1,1,,,,,2,1.5,0,1,1,,1,,,50 percent from own work,all from bazar,,,,,,,121155,2,5,6,36CFABE1-0368-9848-B769-DBE891C8F319,90DC1002-19C3-9D4B-B2B4-46F0C7DA088E,F,Respondent,0,0,0,0,No,0,36CFABE1-0368-9848-B769-DBE891C8F319,4,10000,2500,,
370A9077-EC5E-6C42-8305-5CA79C6567C4,Islam,,1,,1,,,,,,,,,,,,,,,1,1,,,,,,3,,,0,18,2,3,,3,,2,,1,3,own,1,40,1,3,1,2,1,average,,,,,1,1,1,1,1,3,1,2,1,2,1,2,,,,,,,1,1,1,4,,,average,1,15,,,,,,,,,,,,,,,,,,own,,,1,,,,,,1,1,,,,,,,1,8,0,5,,,1,,,25 percent from own work,all from bazar,,,,,,,160337,2,3,1,370A9077-EC5E-6C42-8305-5CA79C6567C4,9E57438F-ABC7-D149-BB8D-329AFC979005,F,Respondent,,,,,Yes,20000,370A9077-EC5E-6C42-8305-5CA79C6567C4,5,NA,,,
3718CFBB-6898-465A-AF57-B2808ACA7B64,HINDU,1,,,,,1,,,,,,,,,,,,,,,,,,0,0,4,1,,1,20,2,3,,3,,1,,2,3,own,1,4,1,1,1,2,1,average,,,,,1,1,,,1,4,1,2,1,2,1,1,,,,,1,1,1,2,,,1,1,average,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,3,2,3,0,1,1,,,,,all from own work,all from bazar,,,,,,,122462,2,3,5,3718CFBB-6898-465A-AF57-B2808ACA7B64,092A0984-0553-4295-850B-11216BC6E0CB,F,Respondent,3000,,,,No,,3718CFBB-6898-465A-AF57-B2808ACA7B64,10,NA,,,
372EB208-16EC-FE4D-89B4-F6ECC04C922E,ISLAM,1,1,,,1,,,1,,,1,Can,,,,,,,0,0,,,,,,1,,1,1,28,3,3,,3,,1,,1,2,own,1,10,1,8,1,8,1,more,,,,,1,1,1,1,1,6,1,3,1,3,1,6,,,,,1,1,1,3,1,2,1,1,more,1,11,,,1,2,,,,,1,1,,,,,,,,,,,1,shared,,,,,1,3,1,1,,,,,1,5,0,1,,1,,,,50 percent from own work,all from bazar,,,,1,,,344775,2,5,2,372EB208-16EC-FE4D-89B4-F6ECC04C922E,2E2C8E74-914F-4540-955E-A9629CF33FFB,F,Respondent,12320,0,0,0,No,0,372EB208-16EC-FE4D-89B4-F6ECC04C922E,6,32320,5386.666667,,
37908474-E485-4C44-B7D9-113F5F1CD015,Islam,,1,,1,1,,,,,,,,,,,,,,1,0,,,,,,1,1,,1,100,3,3,,3,,1,,1,3,shared,1,1,,,1,1,1,less,1,M,,,,,,,1,2,1,1,1,2,1,2,,,,,,,1,1,,,,,average,,,,,,,,,,,,,,,,,,,,shared,,,1,,,,,,1,1,,,,,,,1,3,0,1,,,,,,25 percent from own work,all from bazar,,,,,,,80950,2,4,3,37908474-E485-4C44-B7D9-113F5F1CD015,B9D84A38-31CC-3748-87AF-716EDEBE4DC4,F,Respondent,,,,,No,,37908474-E485-4C44-B7D9-113F5F1CD015,6,NA,,,
383A9932-6B20-1F43-B4CE-6A9DD5D1B7BE,Hindu,,,,,1,1,,,,,,,,,,,,,,,,,1,,5,1,1,,1,25,2,3,,3,,1,,1,3,own,1,10,1,2,1,2,1,less,,,,,1,1,,,1,2,1,2,1,2,1,2,,,,,1,1,1,1,1,1,,,average,1,4,,,1,2,,,,,,,,,,,1,1,,,,,,,,,,,1,1,,,,,,,1,3,0,1,,,,,,all from bazar,all from bazar,,,,,,,181380,1,3,2,383A9932-6B20-1F43-B4CE-6A9DD5D1B7BE,C26B6084-0874-144A-B684-0A4BFAF93086,F,Respondent,,,,,No,,383A9932-6B20-1F43-B4CE-6A9DD5D1B7BE,5,NA,,,
384ED69E-07DC-824B-A741-7E9E515361C0,Islam,,1,,1,,,,,,,1,Can,,,,,,,4,0,,,,,,1,1,,1,10,4,2,,2,,2,,1,2,own,1,10,1,2,1,4,1,more,1,L,,,1,1,1,1,1,4,1,4,1,,1,6,,,,1,,,1,4,1,2,1,1,more,,,,,,,,,,,,,,,,,,,1,own,,,1,,,1,M,shared,1,1,,,1,1,,,1,0,0,,,,,,,75 percent from own work,all from bazar,,,,,,,402850,3,9,10,384ED69E-07DC-824B-A741-7E9E515361C0,9660E83F-B9AC-F84B-9A42-BE785317414C,F,Respondent,,,,,Yes,40000,384ED69E-07DC-824B-A741-7E9E515361C0,5,NA,,,
3853B589-4B85-3746-80E5-7B2FC1B99FBF,ISLAM,,1,,1,,,,,,,1,Can,,,,,,,0,0,,,,,,1,1,1,1,23,4,3,,3,,1,,1,3,own,,,,,,,1,less,1,S,,,,,,,1,3,1,1,1,2,1,2,,,,,,,1,1,,,,,average,1,5,,,1,2,,,,,,,,,,,,,,,,,1,own,,,,,1,1,,,,,,,1,20,70,1,1,,,1,,all from own work,50 percent from own work,,,,,,,165195,2,5,4,3853B589-4B85-3746-80E5-7B2FC1B99FBF,033F1ACA-7E82-F946-BA20-86ADF3002DBD,F,Respondent,0,0,0,0,Yes,3000,3853B589-4B85-3746-80E5-7B2FC1B99FBF,9,12500,1388.888889,,
3886A240-8434-6B4C-BCC3-9245968D3A1D,ISLAM,1,1,,1,,,,,,,1,Can,,,,,,,4,0,,,,,,1,1,1,1,100,3,3,,3,,1,,1,2,shared,1,3,1,1,1,2,1,average,1,M,,,,,1,1,1,4,1,3,1,3,1,5,,,,,1,1,1,2,1,2,1,1,average,1,10,,,,,,,,,,,,,,,,,,,,,1,shared,,1,M,shared,,,1,2,,,,,1,0,0,0,1,,1,1,,50 percent from own work,all from bazar,,,,,,,229175,2,4,2,3886A240-8434-6B4C-BCC3-9245968D3A1D,8EF4B80B-7EDE-9C43-ADD6-BE287C4393FF,F,Respondent,0,0,0,0,Yes,15000,3886A240-8434-6B4C-BCC3-9245968D3A1D,5,22000,4400,,
396D0CA3-3502-1242-9A03-C91625D00783,Islam,,1,,1,,,,,,,1,Can,,,,,,,0,0,,,,,,5,,,0,6,2,3,,3,,1,,1,3,own,1,2,,,1,2,1,less,1,M,,,,,,,1,2,1,2,1,2,1,6,1,,,1,1,1,1,1,1,1,1,1,average,1,7,,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,2,0,0,,,1,1,,,75 percent from own work,all from bazar,,,,,,,149735,2,2,7,396D0CA3-3502-1242-9A03-C91625D00783,86470169-04A9-9E4C-9348-EEFB1E7C14E7,F,Respondent,,,,,No,,396D0CA3-3502-1242-9A03-C91625D00783,9,NA,,,
3A54ADE8-2FE3-CF4E-9D0C-2B9ADB229B94,Islam,,1,,1,,,,,,,1,Can,,,,,,,0,0,,,,,,1,1,,1,0,1,3,,3,,1,,1,3,shared,1,1,1,1,1,1,1,less,,,,,,,,,1,1,1,1,1,2,1,2,,,,,,,,,,,,,less,1,2,,,,,,,,,,,,,,,,,,,,,1,shared,,1,L,shared,1,1,,,,,,,2,7,24,1,1,,,1,,25 percent from own work,50 percent from own work,,,,,,,59045,1,3,1,3A54ADE8-2FE3-CF4E-9D0C-2B9ADB229B94,E8300D14-B60C-F34C-A237-704EA5CBFFE3,F,Respondent,0,0,0,0,No,0,3A54ADE8-2FE3-CF4E-9D0C-2B9ADB229B94,6,26000,4333.333333,,
3A8DC9EA-61BB-CA4A-8B28-92B2705D7021,Islam,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,1,1,,1,22,1,3,,3,,1,,1,3,shared,1,4,,,1,1,1,less,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,less,,,,,1,2,,,,,,,,,,,,,,,,,1,shared,,,,,1,1,,,,,,,2,10,0,5,1,,,,,all from bazar,25 percent from own work,,,,,,,84280,2,2,1,3A8DC9EA-61BB-CA4A-8B28-92B2705D7021,D4628CC3-5265-2543-8343-4804697F6A63,F,Respondent,0,0,0,0,Yes,6000,3A8DC9EA-61BB-CA4A-8B28-92B2705D7021,7,30000,4285.714286,,
3AF0E16B-F464-B140-95E5-DD68004B61BB,ISLAM,1,1,,1,,,,,,,1,Can,,,,,,,0,0,,,,,,1,1,1,1,90,3,3,,3,,1,,1,2,own,1,40,,,1,2,1,average,1,M,,,1,1,,,1,4,1,3,1,3,1,4,,,,,1,1,1,2,1,2,,,average,1,2,,,1,2,,,,,,,,,,,,,,,,,,,1,1,L,own,,,1,1,,,,,1,3.5,0,1,,1,,,,75 percent from own work,50 percent from own work,,,,,,,299400,2,2,8,3AF0E16B-F464-B140-95E5-DD68004B61BB,6111D9B3-DB8E-7C41-B3B7-C4926D56A5F8,F,Respondent,1000,0,0,0,No,0,3AF0E16B-F464-B140-95E5-DD68004B61BB,6,7500,1250,,
3B4269C0-C942-7C40-B60F-0A457C27AEA3,Islam,1,1,,1,,,,,,,1,Can,,,,,,,0,0,,,,,,1,1,1,1,100,2,3,,3,,1,,1,3,shared,1,13,,,1,2,1,average,,,,,1,1,,,1,2,1,1,1,2,1,2,,,,,,,1,1,1,1,,,average,1,1,,,,,,,,,,,,,1,1,,,,shared,,,1,,,1,M,shared,,,1,1,,,,,2,2,0,1,1,,,,,50 percent from own work,all from bazar,,,,1,,,251735,2,3,1,3B4269C0-C942-7C40-B60F-0A457C27AEA3,F44A19B9-4204-B648-A0AE-38E32AE88E3A,F,Respondent,0,0,0,0,Yes,2000,3B4269C0-C942-7C40-B60F-0A457C27AEA3,5,17000,3400,,
3B5908FA-1781-9449-8CAB-7AE34A1C79C9,ISLAM,,1,,1,,,,,,,1,Can,,,,,,,6,2,,,,,,1,1,,1,0,3,3,,3,,1,,1,3,shared,1,2,1,2,1,2,1,average,,,,,,,,,1,3,1,2,1,2,1,1,,,,,,,1,2,,,,,average,,,,,,,,,,,,,,,,,,,,,,,1,own,,1,M,shared,,,1,1,,,,,1,0,70,1,,,,,,all from own work,all from bazar,,,,,,,141800,2,5,5,3B5908FA-1781-9449-8CAB-7AE34A1C79C9,67B9913C-932D-5A43-B193-AF9216EB9D8F,F,Respondent,0,0,0,0,Yes,10000,3B5908FA-1781-9449-8CAB-7AE34A1C79C9,5,0,0,,
3BA1AF92-2849-5840-AEEA-EDDFD5C1AAF0,ISLAM,,1,,1,,,,,,,1,Can,,,1,Little,,,1,0,,,,,,1,1,1,1,40,1,3,,3,,1,,1,3,shared,1,2,1,1,1,1,1,less,,,,,,,,,1,1,1,1,1,1,1,2,,,,,,,,,1,1,,,less,,,,,1,1,,,,,,,,,,,,,,,,,1,shared,,1,S,shared,1,1,,,,,,,3,4,0,5,1,,1,,,75 percent from own work,25 percent from own work,,,,,,,69955,1,2,3,3BA1AF92-2849-5840-AEEA-EDDFD5C1AAF0,F5807DB7-1ADC-384F-BDD0-E6AB26B833FC,F,Respondent,0,0,0,0,Yes,500,3BA1AF92-2849-5840-AEEA-EDDFD5C1AAF0,5,12000,2400,,
3BB321FD-7740-AF47-878A-916341305743,Islam,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,1,1,1,1,37,4,3,,3,,1,,1,3,own,,,1,1,,,,,1,S,,,,,,,1,3,1,3,1,2,1,3,,,,,,,1,1,1,1,,,less,1,2,,,1,3,,,,,,,,,,,,,,,,,1,own,,,,,1,3,,,,,,,2,4,0,1,,,1,,,25 percent from own work,all from bazar,,,,,,,204465,1,3,2,3BB321FD-7740-AF47-878A-916341305743,171F0B0F-232E-3D42-ABBE-7C1BF4A8397F,F,Respondent,0,0,0,0,No,0,3BB321FD-7740-AF47-878A-916341305743,9,9000,1000,,
3BD7964F-4254-FF4C-B658-C00C88709A93,ISLAM,,1,,1,,,,,,,1,Can,,,,,,,0,0,,,,,,1,,,1,0,3,3,,3,,1,,1,3,own,1,11,,,1,2,1,less,,,,,,,,,1,2,1,1,1,2,1,1,,,,,1,1,1,1,1,1,,,average,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,M,shared,1,,,,,,,,2,0,1.5,5,,,,,,50 percent from own work,all from bazar,,,,,,,122875,1,2,2,3BD7964F-4254-FF4C-B658-C00C88709A93,E2D08F15-57C0-6F44-9663-D4EF20BEBCB6,F,Respondent,0,0,0,0,No,0,3BD7964F-4254-FF4C-B658-C00C88709A93,7,9000,1285.714286,,
3C585ED9-405C-7B49-9382-11ECEAC60EAF,Hindu,,,,1,,,,,,,,,,,,,,,,,,,,0,2,1,1,1,1,200,5,3,,2,,2,,1,2,own,,,,,,,,,,,,,,,,,1,2,1,2,1,1,,,,,,,,,,,,,,,average,,,,,,,,,,,,,,,,,,,,own,,,1,,,,,,1,1,,,,,,,1,10,0,1,1,,,,,all from bazar,all from bazar,,,,1,,,108850,2,4,2,3C585ED9-405C-7B49-9382-11ECEAC60EAF,F0901622-D6BE-1F41-819B-264304D137ED,F,Respondent,0,0,0,0,Yes,10000,3C585ED9-405C-7B49-9382-11ECEAC60EAF,11,38000,3454.545455,,
3CC113D3-8F75-D540-8B9D-B921A640AA4A,HINDU,1,,,,1,,,,,,,,,,,,,,,,,,1,0,6,1,1,,1,20,3,3,,3,,1,,1,3,shared,,,1,2,1,1,1,less,1,M,,,,,,,1,4,1,3,1,3,,,,,,,1,1,1,1,,,,,less,1,3,1,1,,,,,,,,,,,,,,,1,S,,,1,shared,,,,,1,1,,,,,,,1,2,0,1,,,,1,,all from bazar,all from bazar,,,,,,,125645,2,4,3,3CC113D3-8F75-D540-8B9D-B921A640AA4A,8FBD2FB7-C934-EE4D-81E5-B08ED3CDF1CB,F,Respondent,0,0,0,500,No,0,3CC113D3-8F75-D540-8B9D-B921A640AA4A,10,30000,3000,,
3E64739D-90B1-1442-B809-05BC43B40E23,Islam,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,1,,1,1,100,3,3,,3,,1,,1,3,shared,,,1,1,,,1,less,,,,,,,,,1,1,,,1,2,1,3,,,,,1,1,1,1,,,,,less,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,1,,,all from bazar,all from bazar,,,,,,,97695,2,1,2,3E64739D-90B1-1442-B809-05BC43B40E23,8EC3F1C6-CF85-2D41-9642-561693D6D77C,F,Respondent,0,0,0,500,NO,0,3E64739D-90B1-1442-B809-05BC43B40E23,9,6000,666.6666667,,
3EC4AB44-2BF7-EF4A-99D7-A7C13A80A448,ISLAM,,1,,1,,,,,,,,,,,,,,,0,1,,,,,,1,1,,1,0,3,3,,3,,1,,1,2,own,1,3,,,1,3,1,average,1,S,,,,,,,1,3,1,3,1,3,1,5,,,,,1,1,1,2,1,1,1,2,average,,,,,1,1,,,,,,,1,1,,,,,,,,,1,own,,1,L,shared,1,6,1,2,,,,,1,12,360,1,1,,,,,all from own work,75 percent from own work,,,,,,,396650,2,5,3,3EC4AB44-2BF7-EF4A-99D7-A7C13A80A448,71B094B3-F66F-754A-9A9B-6C51AF5524CF,F,Respondent,0,0,0,0,No,0,3EC4AB44-2BF7-EF4A-99D7-A7C13A80A448,13,3000,230.7692308,,
3EC53681-AF22-2147-BF79-2DCE941F0A6F,ISLAM,1,1,,1,,,,,,,1,Can,,,,,,,1,1,,,,,,1,1,,1,50,2,3,,3,,1,,1,3,own,1,12,,,1,2,1,less,,,,,,,,,1,4,1,3,1,3,1,2,,,,,,,1,1,1,1,,,average,1,9,,,1,2,,,,,,,,,,,1,non-engine,,,,,1,own,,1,L,shared,1,1,,,,,,,1,3,38,3,,,1,1,,50 percent from own work,75 percent from own work,,,,,,,189255,2,4,3,3EC53681-AF22-2147-BF79-2DCE941F0A6F,CCEF1E85-8BFD-0648-B65C-2C9BC20A5CB2,F,Respondent,0,0,0,0,No,0,3EC53681-AF22-2147-BF79-2DCE941F0A6F,8,4500,562.5,,
