"id","religion","skilledWork","skilledWorkWhich","foodSecurity","foodSourceNow","WEALTH_TOTAL_VAL","No_in_hh","total_income","labor_migrant_hh_total","familyBariEducationAfter","MacArthurLadderPresent","listenRadio","useInternet","marketIntegrationPrimarySchoolTime","marketIntegrationHighSchoolTime","marketIntegrationCollegeTime","marketIntegrationSmallBazaarTime","marketIntegrationLargeBazaarTime","marketIntegrationTownTime","marketIntegrationMainRoadTime","marketIntegrationDhakaTime","marketIntegrationPharmacyTime","marketIntegrationMBBSTime","travel_in_bangladesh","labor_migrant_bari_in_bangladesh","gender","yearOfBirth","ageAtDeath","maritalStatus","mainOccupation","edulevel_years_of_education_values_0to19__blank_is_dont_know","inschool","educationmedium","husband_occupation","husband_years_education","husband_in_school","husband_ed_medium","watchTV_mins_per_month","relocate_MI","bank_vs_micro","institutionloan_vs_other"
"9D11EAD3-1CD1-7C4F-8B6B-E6E5DA9F2BA5","ISLAM",0,"",2,"all from bazar",60201,7,20900,0,"average",4,0,0,5,0,60,5,5,30,5,120,5,90,1,4,"F",1966,0,2,18,0,"0","0",4,0,"No","No educaiton",0,0,0,1
"9D2484D7-8815-5A4A-8FF6-0271E072DD8F","ISLAM",0,"",1,"75 percent from own work",213625,9,73333.3333333333,7,"average",4,0,3,5,5,5,3,15,40,60,180,7,15,10,20,"F",1950,0,2,18,5,"No","Bangla",1,14,"No","Bangla",1800,0,0,1
"9DE3E3D1-E935-6A4D-B9D1-B945415733D6","ISLAM",0,"",1,"all from bazar",250475,9,44000,1,"more",5,0,1,20,0,60,20,30,30,20,180,20,30,6,16,"F",1973,0,2,18,8,"No","Bangla",10,12,"No","Bangla",1800,0,0,0
"9E1B1938-F37B-7E44-9E59-FF496486FC08","ISLAM",0,"",4,"25 percent from own work",117220,5,2083.33333333333,0,"average",1,0,0,20,30,30,10,20,20,20,180,20,35,5,11,"F",1980,0,2,18,9,"No","Bangla",1,0,"0","0",900,1,0,0
"9EE26F88-919E-584B-9277-5196F888D40D","HINDU",0,"",1,"all from bazar",380200,4,0,0,"average",5,0,0,5,5,5,5,20,5,5,120,5,20,10,3,"F",1978,0,2,18,10,"No","Bangla",10,10,"No","Don't know",2700,0,0,0
"9F423F18-03BD-4E48-83F5-405B820E4BB1","ISLAM",0,"",1,"all from bazar",377000,7,85000,2,"average",7,0,1,20,30,30,5,30,30,1,180,5,30,11,24,"F",1970,0,2,18,9,"No","Bangla",9,12,"No","Bangla",1800,0,1,1
"9FD54A57-5B44-5F46-8208-2D78A6A9885C","ISLAM",1,"PATI",1,"50 percent from own work",389385,13,175166.666666667,7,"more",4,0,3,20,40,40,5,40,80,20,180,20,40,15,0,"F",1958,0,2,18,0,"No","No educaiton",24,0,"No","No educaiton",3600,0,1,1
"A075099B-8961-3745-BD37-B690FD2D3326","ISLAM",0,"",1,"25 percent from own work",108762,10,10183.3333333333,0,"more",4,0,0,3,10,10,15,30,30,60,180,15,30,5,2,"F",1984,0,2,18,5,"No","Bangla",9,0,"0","0",0,1,0,0
"A09266D8-2641-3440-AADD-372E2FB2CE24","ISLAM",1,"KATHA SHELAI",2,"all from bazar",199290,7,17000,14,"less",3,0,0,5,20,20,16,16,20,2,150,16,16,20,23,"F",1964,0,2,18,7,"No","Bangla",9,0,"0","0",3600,0,0,0
"A0D0FD6C-0DE5-9F43-856D-26E8FAF12214","ISLAM",1,"Pati banano.",2,"all from bazar",88000,5,11000,0,"average",3,0,0,20,15,15,10,15,15,2,240,10,20,6,7,"F",1982,0,2,18,0,"0","0",23,9,"No","Bangla",0,1,0,1
"A1F11ADC-1F15-004D-9C77-7D4727969B88","ISLAM",0,"",1,"all from bazar",72320,5,15000,2,"less",1,0,0,10,30,30,8,30,60,10,180,8,60,5,6,"F",1986,0,2,18,8,"No","Bangla",10,9,"No","Bangla",0,1,0,0
"A26A5553-570B-DD44-AB8C-1C84C3A1C6F1","ISLAM",0,"",1,"all from bazar",103175,11,38500,3,"more",5,0,0,20,30,30,15,30,70,20,150,15,30,5,15,"F",1952,0,4,18,0,"No","No educaiton",1,0,"No","No educaiton",0,0,0,0
"A332F2BB-6D19-8640-A9BD-C95E82FA97FC","ISLAM",0,"",2,"25 percent from own work",542420,7,9000,0,"more",6,0,0,20,15,15,15,15,15,5,180,10,15,15,3,"F",1988,0,2,18,5,"No","Bangla",23,5,"No","Bangla",1800,0,0,0
"A33E09B6-8CC2-764B-A11C-BAA0875B0563","HINDU",0,"",1,"all from bazar",161675,4,17500,1,"average",5,0,0,10,0,60,5,30,30,30,180,30,30,5,6,"F",1968,0,2,18,0,"No","No educaiton",9,1,"No","Bangla",40,0,0,1
"A4B3FE7C-DCAA-CB46-9FA0-F1721D0E2890","HINDU",1,"Khacha banay",1,"50 percent from own work",185650,7,0,4,"less",5,0,0,10,30,30,5,30,30,15,180,15,30,1,0,"F",1959,0,4,18,0,"No","No educaiton",1,2,"No","Don't know",0,0,0,0
"A4BAB505-5F5D-424A-BF74-931EC99D3C8A","ISLAM",0,"",1,"all from bazar",402050,6,88000,2,"more",5,0,2,2,30,30,5,30,30,30,180,5,180,5,17,"F",1956,0,2,18,7,"No","Bangla",0,10,"No","Bangla",3600,0,0,0
"A59ED940-152A-F249-AACB-5F10A289D2F8","ISLAM",1,"TAILOR",1,"all from bazar",117525,6,14000,5,"more",2,0,0,15,30,30,10,15,15,60,180,15,60,21,6,"F",1970,0,2,18,0,"No","No educaiton",10,5,"No","Bangla",900,0,0,1
"A59FE9D6-769D-0446-89A2-50F15D224BAE","ISLAM",0,"",2,"all from bazar",87120,15,28400,0,"average",3,0,0,5,20,20,5,10,60,10,300,10,10,4,11,"F",1951,0,2,18,0,"0","0",9,0,"No","No educaiton",0,0,0,1
"A5C1EEF2-7125-824D-8E63-5B78E264BE43","HINDU",0,"",3,"25 percent from own work",65780,4,12000,0,"less",2,0,0,5,20,20,10,10,40,5,180,10,60,0,10,"F",1982,0,2,18,3,"No","Bangla",4,0,"0","0",0,1,0,1
"A5DB5A6A-0A23-4544-B37E-EEF08D1DBD83","ISLAM",1,"DELIVERY TRAINNIG",1,"all from bazar",413775,6,50010,2,"more",6,0,1,15,10,10,10,15,15,20,300,5,5,9,14,"F",1990,0,2,10,15,"No","Bangla",10,12,"No","Bangla",1800,1,0,1
"A63A45F3-0391-F544-9B7B-541CD042823B","ISLAM",0,"",1,"50 percent from own work",149930,6,81766.6666666667,3,"less",7,0,3,2,30,30,10,30,90,105,300,2,90,6,4,"F",1973,0,2,18,5,"No","Bangla",9,1,"No","Don't know",5400,1,0,1
"A6E725B4-CBBF-854B-A7D8-2DBA140EEAB1","HINDU",0,"",1,"25 percent from own work",363950,8,440000,4,"average",4,0,3,20,0,60,30,60,80,45,150,20,30,9,0,"F",1960,0,2,18,0,"0","0",9,12,"No","Bangla",0,0,0,0
"A7011AED-E598-AB49-91A8-D371688CCE06","ISLAM",0,"",2,"75 percent from own work",127975,8,21166.6666666667,8,"less",4,0,0,10,10,10,10,30,30,60,180,10,30,4,2,"F",1957,0,2,18,0,"No","No educaiton",1,0,"No","No educaiton",0,0,0,0
"A72B2803-E6EE-8647-B0B9-EC91532775DE","ISLAM",0,"",5,"all from bazar",155895,5,20000,2,"average",3,0,0,10,10,10,20,120,60,60,180,10,60,10,2,"F",1970,0,2,18,1,"No","Bangla",1,1,"No","Bangla",0,0,0,1
"A78BAB5B-6A86-D840-BF24-B2DD7354219E","ISLAM",0,"",1,"all from bazar",252790,11,30000,11,"average",7,0,0,20,40,40,20,40,45,60,300,20,60,18,14,"F",1953,0,2,18,1,"No","Don't know",9,5,"No","Bangla",2700,0,0,1
"A7C8F3FB-A83C-E747-9636-F735DCA20869","ISLAM",0,"",2,"50 percent from own work",321225,10,54000,5,"average",5,0,4,10,30,30,30,20,40,20,300,30,40,4,3,"F",1970,0,2,18,0,"No","No educaiton",4,0,"0","0",0,0,0,0
"A808FF32-B1A3-4840-A798-3EE6F049672B","ISLAM",0,"",1,"all from bazar",220240,6,0,2,"average",5,0,0,20,30,30,20,20,30,45,210,20,30,10,5,"F",1972,0,2,18,12,"No","Bangla",10,12,"No","Bangla",3600,1,0,0
"A8B3C476-3F40-8449-9183-54E1FE168B29","HINDU",0,"",1,"all from bazar",326625,4,18000,0,"average",3,0,0,10,10,10,5,15,15,10,270,10,15,18,9,"F",1970,0,2,18,9,"No","Bangla",10,0,"0","0",3600,0,1,1
"A8C6A2B7-7985-DD4C-AC02-2CCE0C6BA6AB","ISLAM",0,"",1,"all from bazar",274425,5,36333.3333333333,2,"average",6,0,1,10,15,15,5942,20,15,2,180,2,15,7,4,"F",1988,0,2,18,5,"No","Bangla",10,6,"No","Bangla",300,1,0,0
"A8F92D65-58EC-EC43-95C4-140D9F28EA85","ISLAM",0,"",3,"25 percent from own work",136250,8,9000,2,"less",2,0,0,10,30,90,15,90,90,90,240,10,90,32,6,"F",1968,0,2,18,2,"No","Bangla",4,0,"No","No educaiton",0,0,0,0
"A95FC79D-92AF-D74C-ABAD-D5FC202EA55B","ISLAM",0,"",1,"25 percent from own work",375415,9,40083.3333333333,2,"less",2,0,0,15,5,5,15,50,50,90,240,15,50,10,8,"F",1969,0,2,18,5,"No","Bangla",4,3,"No","Bangla",0,1,0,1
"A9B055A0-305A-BF46-8BC2-5E4C58E9FD77","ISLAM",0,"",1,"all from bazar",175395,6,31000,3,"more",4,0,3,15,30,30,15,30,30,60,180,15,30,4,1,"F",1965,0,4,18,3,"No","Bangla",1,10,"No","Bangla",0,0,1,1
"AB345045-1B6C-0442-B099-8825496BBAB7","ISLAM",0,"",2,"25 percent from own work",313425,7,7450,11,"less",5,0,3,5,20,20,10,30,30,50,180,10,30,8,5,"F",1956,0,2,18,2,"No","Bangla",1,0,"0","0",0,0,0,0
"AC5D30A1-38FF-6742-AA9D-A35CE0CC7D47","ISLAM",0,"",5,"all from bazar",72100,10,5000,4,"less",1,0,0,5,30,30,2,10,30,10,240,10,15,12,5,"F",1946,0,2,18,0,"No","No educaiton",0,0,"No","No educaiton",0,0,0,0
"AC8CF075-A9CF-3E43-B6BC-837A215F3F69","ISLAM",1,"JUTE MATE",3,"all from bazar",111650,6,7000,0,"average",3,0,0,10,20,20,10,10,30,10,150,10,10,15,24,"F",1970,0,4,18,0,"No","No educaiton",9,10,"No","Bangla",0,0,0,0
"ACA78C6B-E06F-AE42-8F60-639850CB04DA","ISLAM",1,"TAILORING",1,"all from bazar",328000,6,16750,1,"average",5,0,3,10,20,20,5,15,30,5,180,5,15,15,44,"F",1985,0,2,18,10,"No","Bangla",10,14,"No","Bangla",7200,1,0,0
"ACF0BDCE-A8A0-1649-8898-C8CE58BA1419","ISLAM",0,"",2,"all from bazar",181300,7,2833.33333333333,4,"less",1,0,0,10,30,30,20,30,30,10,240,20,30,1,6,"F",1955,0,2,18,0,"0","0",0,0,"No","No educaiton",0,0,0,0
"AD62F401-FFDE-0043-8B65-6191F1947A2D","ISLAM",1,"Tailor",1,"all from bazar",207335,7,18500,5,"less",3,0,2,20,30,30,10,20,20,30,240,5,30,3,11,"F",1975,0,4,18,9,"No","Aliya Madrassa",19,16,"No","Aliya Madrassa",0,1,0,1
"AD6D4443-1993-DE46-BBC8-DACDDDEF08E2","ISLAM",0,"",1,"all from bazar",354630,18,113166.666666667,5,"average",5,0,2,20,30,30,20,50,70,50,120,20,50,7,4,"F",1950,0,2,18,0,"No","No educaiton",0,5,"No","Bangla",0,0,0,0
"AD834B5B-029D-3F42-96DB-824404CE3652","ISLAM",1,"TAILORING",1,"all from bazar",487150,4,19000,2,"less",5,0,1,25,30,30,30,30,30,15,120,25,30,7,3,"F",1988,0,2,18,7,"No","Bangla",10,9,"No","Bangla",3600,0,0,0
"ADF94E28-6EC0-FC42-BDD7-99E239C6B757","ISLAM",0,"",2,"25 percent from own work",83860,6,10000,0,"less",1,0,0,10,30,30,5,10,30,20,210,10,30,3,4,"F",1972,0,2,18,0,"No","No educaiton",9,0,"No","No educaiton",0,0,0,1
"AE240130-90D1-054B-B27A-2BC870C2E6F9","ISLAM",0,"",1,"all from bazar",84700,5,11500,2,"average",6,0,0,20,20,20,2,20,20,5,180,10,20,20,21,"F",1976,0,2,18,10,"No","Aliya Madrassa",10,12,"No","Bangla",0,1,0,0
"AE5AFDB5-D906-FD49-ADD4-1071421146B0","ISLAM",0,"",1,"75 percent from own work",461300,6,108916.666666667,8,"more",7,0,2,10,30,30,5,20,20,5,240,20,20,10,3,"F",1970,0,2,18,5,"No","Bangla",0,5,"No","Bangla",0,0,0,0
"AE670D44-E624-134F-BE62-327D3D51970C","ISLAM",0,"",1,"all from bazar",244240,11,37833.3333333333,7,"less",5,0,2,10,30,30,15,90,90,20,240,15,90,6,5,"F",1949,0,2,18,0,"No","No educaiton",0,0,"0","0",0,0,0,0
"AEE7CF60-8481-CA49-8572-AAA69B8F74F3","ISLAM",0,"",1,"all from bazar",85480,4,1200,0,"less",6,0,0,5,30,30,5,20,30,30,240,5,5,1,0,"F",1942,0,3,18,0,"No","No educaiton",2,0,"No","No educaiton",0,0,0,0
"AEF96FAF-D2DD-E241-B8B9-79FF635F631E","ISLAM",0,"",1,"25 percent from own work",421050,8,6666.66666666667,4,"average",5,0,3,5,10,10,20,120,70,5,180,30,60,12,23,"F",1960,0,4,18,0,"No","No educaiton",1,2,"No","Bangla",0,0,0,0
"B019DBE8-33AA-1F48-B9BE-7085D6C4FCE8","HINDU",0,"",2,"all from bazar",309645,6,0,2,"less",2,0,0,30,20,20,30,20,20,30,180,20,20,3,0,"F",1982,0,2,18,1,"No","Don't know",10,9,"No","Bangla",0,1,1,1
"B084B013-7278-D54C-9C08-219F6C3126F6","ISLAM",1,"Pati. Moylla. Pakha.",2,"25 percent from own work",50710,5,10750,0,"less",3,0,0,5,0,60,5,10,60,60,240,15,30,14,18,"F",1980,0,2,18,5,"No","Bangla",1,0,"No","No educaiton",0,1,0,0
"B08FE5DE-59CF-C741-823E-387943CE405D","ISLAM",0,"",1,"all from bazar",318100,8,28500,0,"more",6,0,0,15,0,60,5,20,60,10,240,15,60,12,1,"F",1982,0,2,18,7,"No","Bangla",9,8,"No","Bangla",0,1,0,1
"B0B2A925-4119-9144-A833-85C3A1E093F8","ISLAM",0,"",1,"50 percent from own work",183575,5,8833.33333333333,0,"less",5,0,0,20,30,30,5,30,30,15,210,20,30,2,2,"F",1990,0,2,18,6,"No","Bangla",4,0,"No","No educaiton",0,0,0,0
"B113C8A3-ADCC-D04B-B9E4-499D07656CC1","ISLAM",0,"",1,"25 percent from own work",436400,10,24083.3333333333,2,"average",5,0,3,5,20,20,5,30,90,20,180,5,30,8,11,"F",1974,0,2,18,5,"No","Bangla",1,0,"No","No educaiton",0,1,0,0
"B12A3ED9-70E3-454D-B242-42B09E88E8D7","ISLAM",0,"",1,"75 percent from own work",564950,12,11666.6666666667,1,"more",4,0,2,15,45,45,15,60,60,60,240,15,90,24,8,"F",1986,0,2,18,8,"No","Bangla",0,0,"0","0",1800,0,0,0
"B1353D8D-C311-8349-8AAF-16C1274BB162","ISLAM",0,"",1,"25 percent from own work",227290,8,13833.3333333333,0,"more",1,0,0,10,30,30,10,30,30,20,180,10,40,4,11,"F",1958,0,4,18,0,"No","No educaiton",1,0,"0","0",0,0,0,0
"B1562F05-25EC-D446-8DE4-11A6066457B0","ISLAM",0,"",1,"all from bazar",648525,11,0,13,"more",9,0,0,5,20,20,5,15,15,15,180,15,15,16,16,"F",1930,0,2,18,5,"No","Bangla",0,9,"No","Bangla",1800,0,0,0
"B15B770D-F774-F54B-AF1E-67EB7D3B8618","ISLAM",1,"Mora banano",1,"75 percent from own work",499275,6,45833.3333333333,2,"more",6,0,2,5,10,70,20,30,30,15,300,15,90,13,5,"F",1970,0,2,18,9,"No","Bangla",10,14,"No","Bangla",360,1,0,0
"B19888AB-C89B-7346-AE69-3D8D57490529","HINDU",0,"",1,"all from bazar",168550,6,26000,0,"more",5,0,1,20,20,20,5,30,15,20,150,7,30,19,7,"F",1970,0,2,18,10,"No","Bangla",9,9,"No","Bangla",360,0,0,0
"B199DD90-4DB9-C449-BDCF-5A9675BF5587","ISLAM",1,"Tailor",1,"all from bazar",113475,5,15200,1,"less",2,0,0,5,30,30,10,20,40,40,150,10,40,10,12,"F",1984,0,2,18,9,"No","Bangla",12,5,"No","Bangla",2700,1,0,1
"B1D806DC-A0C5-714F-BFA0-80AC90E17CBB","ISLAM",1,"Mat",2,"all from bazar",144175,9,44000,5,"average",3,0,2,10,30,90,10,90,90,20,10,10,105,5,15,"F",1974,0,2,18,1,"No","Bangla",4,8,"No","Bangla",0,0,1,1
"B240DCFF-F9B3-EE48-BD6C-E6ED3906D9A1","ISLAM",0,"",2,"all from bazar",106580,10,22000,3,"less",4,0,4,10,0,60,20,60,60,60,300,20,60,8,3,"F",1962,0,2,18,1,"No","Don't know",4,0,"No","No educaiton",0,1,0,1
"B2E0569F-ABC9-274A-8341-A88296023F59","HINDU",0,"",1,"all from bazar",62439,3,0,1,"average",3,0,0,5,20,20,5,10,30,3,180,10,10,14,13,"F",1976,0,2,18,9,"No","Bangla",8,9,"No","Bangla",0,1,0,0
"B2FE3FFC-1375-CF4D-B586-83A0E90E254D","ISLAM",0,"",2,"all from bazar",207925,7,37000,2,"more",6,0,4,5,0,60,10,30,30,20,210,10,30,8,4,"F",1966,0,2,18,0,"No","No educaiton",7,0,"0","0",0,1,0,0
"B3D200AF-6CCA-8345-9366-1E6C6824E41F","HINDU",0,"",1,"all from bazar",243425,9,31000,1,"average",10,0,0,30,30,30,15,15,15,20,180,15,20,11,4,"F",1982,0,2,18,0,"0","0",9,5,"No","Bangla",0,0,0,1
"B4277DA0-661E-4646-9C0A-2CB2103A423A","ISLAM",0,"",1,"all from bazar",429850,8,1e+05,2,"average",6,0,3,10,17,17,2,10,45,10,180,5,6,14,13,"F",1980,0,2,18,0,"0","0",9,9,"No","Bangla",3600,0,0,0
"B4464795-1D18-2D46-BA11-5CBF40BA39C1","ISLAM",1,"TAILOR",1,"all from bazar",377200,6,30000,0,"more",8,0,0,20,10,10,5,30,10,2,210,5,20,6,14,"F",1975,0,2,18,9,"No","Don't know",9,12,"No","Bangla",3600,1,0,1
"B493160E-4F23-304B-92BE-41CB5C2F72F0","ISLAM",1,"Pati Moilla .Pakha",1,"all from bazar",411225,5,80000,7,"average",6,0,3,10,20,20,20,25,20,30,240,20,20,21,13,"F",1962,0,2,18,6,"No","Bangla",9,9,"No","Bangla",0,0,0,0
"B5E6E374-B841-0442-8DDC-B7C7B9C60BCC","ISLAM",1,"Tailor",1,"all from bazar",239080,5,13500,0,"less",3,0,0,2,0,60,5,3,60,90,300,5,30,2,12,"F",1985,0,2,18,3,"No","Bangla",23,1,"No","Don't know",0,1,0,1
"B5ECFE69-BB36-BE40-9E21-8AE7D1E48F57","ISLAM",0,"",2,"all from bazar",393950,6,61500,2,"more",9,0,4,20,40,40,20,50,50,40,240,20,40,6,0,"F",1958,0,2,18,0,"No","No educaiton",1,8,"No","Bangla",1800,0,0,0
"B667401A-267E-734D-B43E-866C1D352677","ISLAM",0,"",1,"50 percent from own work",317125,8,1250,8,"less",3,0,0,5,30,30,5,30,30,10,180,20,45,8,0,"F",1965,0,2,18,0,"No","No educaiton",1,0,"No","No educaiton",0,0,0,0
"B6F74D6F-BA48-D048-87FE-B9A11D77A6CE","ISLAM",0,"",1,"all from bazar",650600,12,52500,8,"less",5,0,2,20,30,30,20,20,20,5,150,20,20,16,11,"F",1956,0,2,18,2,"No","Bangla",0,8,"No","Bangla",900,0,0,0
"B7761197-905E-AD44-B450-D6DDFB197F4E","ISLAM",0,"",1,"25 percent from own work",340350,8,29250,8,"less",5,0,0,2,40,40,7,8,40,0,180,7,40,6,2,"F",1948,0,4,18,0,"No","No educaiton",1,2,"No","Bangla",900,0,0,0
"B7EDFC91-9CA4-A640-922D-963B4416EDD3","ISLAM",1,"WEAVING MATE.",1,"all from bazar",146625,6,8000,0,"more",8,0,0,20,30,30,10,30,60,30,240,10,60,8,0,"F",1969,0,2,18,0,"0","0",19,0,"0","0",0,0,0,0
"B878A7C2-A42C-4944-9EC0-306DE3E16B0B","ISLAM",1,"Pati. Dula. Chalun. Pakha",3,"all from bazar",115450,7,25000,4,"less",2,0,0,30,30,30,15,30,30,25,240,15,30,4,6,"F",1969,0,2,18,0,"No","No educaiton",4,0,"No","No educaiton",0,0,0,0
"B89E8CFD-0AB6-2044-8757-34F17349D9B1","ISLAM",0,"",2,"all from bazar",300195,10,18000,3,"average",4,0,0,25,0,60,10,15,60,30,240,15,60,19,18,"F",1964,0,4,18,0,"No","No educaiton",10,10,"No","Bangla",0,0,1,1
"B8BC5825-A3CA-B24C-A979-FB0AC30999F2","HINDU",1,"Pati molla bona",1,"50 percent from own work",203725,6,20266.6666666667,3,"less",4,0,0,30,0,60,30,60,60,60,90,60,60,7,13,"F",1966,0,2,7,1,"No","Don't know",0,0,"0","0",0,0,0,0
"B8CDF88D-0B2B-D34B-9460-5089494DC547","ISLAM",0,"",2,"all from bazar",116725,6,54500,2,"less",4,0,2,5,15,15,5,15,15,10,180,5,15,6,2,"F",1972,0,2,18,5,"No","Bangla",4,2,"No","Bangla",480,0,0,0
"B8F014FE-EB8D-7044-A0F5-6C4466198985","ISLAM",0,"",1,"all from bazar",59355,7,4000,2,"less",1,0,0,25,30,30,20,30,60,30,30,20,30,22,3,"F",1959,0,4,18,5,"No","Bangla",2,0,"No","No educaiton",0,0,0,0
"B96F18F0-7458-BF45-B163-81161646465C","ISLAM",0,"",1,"all from bazar",187700,4,20000,1,"less",5,0,3,5,20,20,15,15,30,90,300,15,15,6,6,"F",1988,0,2,18,0,"0","0",9,8,"No","Bangla",4500,1,0,1
"B99FE64A-9522-654C-BFC9-F976B5046322","ISLAM",1,"Made Pati",1,"all from bazar",109235,10,15200,15,"less",5,0,0,10,30,30,2,30,30,20,240,2,30,8,14,"F",1955,0,2,18,0,"0","0",24,4,"No","Bangla",120,0,0,1
"B9F32261-561A-BA46-9932-3EFBFBD51E7C","ISLAM",0,"",1,"all from bazar",196960,5,45000,1,"less",3,0,1,10,15,15,10,30,30,20,150,15,30,9,0,"F",1979,0,2,18,7,"No","Bangla",12,5,"No","Bangla",1800,1,0,1
"BA0987F4-71E6-B04D-B673-6F7601F761ED","ISLAM",0,"",1,"25 percent from own work",410185,20,40166.6666666667,10,"average",5,0,0,10,30,30,10,30,60,60,180,10,30,6,4,"F",1948,0,3,18,3,"No","Bangla",9,9,"No","Bangla",0,0,0,0
"BA374D57-D5E1-D242-A894-AA9EC159FD06","ISLAM",0,"",1,"all from bazar",196865,13,11200,7,"more",5,0,0,5,30,30,20,60,120,30,120,20,30,10,12,"F",1962,0,2,18,0,"No","No educaiton",0,12,"No","Bangla",0,0,0,0
"BA49363B-2AEA-AE4E-B278-27F1E6657220","ISLAM",1,"Mollya. Pakha.",1,"all from bazar",74255,5,7500,0,"less",3,0,0,10,60,60,60,60,60,70,210,60,60,4,5,"F",1984,0,2,18,0,"0","0",4,0,"No","Don't know",2700,1,0,0
"BA5B1668-3A2D-D74C-A7E8-E65D4E454240","ISLAM",0,"",1,"25 percent from own work",267730,9,26333.3333333333,4,"less",4,0,3,10,10,10,5,15,15,2,30,5,15,2,2,"F",1960,0,2,18,0,"No","No educaiton",10,0,"0","0",900,0,0,1
"BAC042BD-C9C8-C048-B2B7-8D2DA8C71D0C","ISLAM",0,"",1,"all from bazar",166020,8,55000,3,"less",5,0,0,30,90,30,20,90,90,60,240,15,90,2,0,"F",1955,0,2,18,0,"No","No educaiton",0,0,"No","No educaiton",0,0,0,0
"BB020C6E-DB01-004E-A0F8-747A63A82224","ISLAM",1,"Mat, Hand fan",2,"25 percent from own work",204400,6,31833.3333333333,2,"less",4,0,2,10,25,25,10,30,90,30,210,10,60,13,1,"F",1969,0,2,18,0,"No","No educaiton",1,0,"No","No educaiton",0,1,0,0
"BB40EFEB-F25B-2A44-A9D1-167F06C602DE","ISLAM",0,"",2,"all from bazar",45614,5,50000,0,"less",2,0,0,20,20,20,10,10,60,30,180,10,30,12,14,"F",1984,0,2,18,5,"No","Bangla",8,5,"No","Bangla",1800,1,0,0
"BBBBA43D-8646-1349-9147-F32F3759FFCC","ISLAM",0,"",1,"all from bazar",145280,9,15000,8,"average",4,0,0,5,20,20,10,20,20,10,210,5,20,4,6,"F",1950,0,4,18,5,"No","Bangla",4,0,"0","0",0,0,0,0
"BBF73150-E714-9448-A5EE-B0C226E7E0A9","ISLAM",0,"",1,"all from bazar",250625,10,36000,2,"less",5,0,2,10,10,10,5,30,15,3,180,10,5,3,5,"F",1963,0,2,18,0,"No","No educaiton",10,0,"0","0",0,0,0,0
"BC3D2353-C44C-5442-849D-3A9105FCFC4C","ISLAM",0,"",1,"all from bazar",200025,5,16000,2,"less",5,0,0,5,20,20,2,5,30,30,180,5,30,12,5,"F",1980,0,2,18,7,"No","Bangla",10,0,"0","0",3600,1,0,0
"BC782E66-12FD-9846-BA51-CE965F423BFC","ISLAM",1,"TAILORING",1,"all from bazar",164550,5,45800,1,"less",2,0,1,5,15,15,5,5,60,3,180,5,5,10,0,"F",1987,0,2,18,0,"0","0",10,0,"0","0",900,1,0,0
"BC88D5E3-37A4-9049-8494-7F9DDD614E56","ISLAM",0,"",3,"",144345,6,10000,1,"less",2,0,0,15,30,30,20,30,30,10,240,20,30,3,6,"F",1980,0,2,18,4,"No","Bangla",23,3,"No","Bangla",0,1,0,1
"BCC2EA42-2A0F-5046-8C40-333D8D75E852","ISLAM",0,"",2,"all from bazar",151162,7,53000,2,"average",9,0,2,20,30,30,20,20,20,30,240,30,30,4,0,"F",1955,0,4,18,0,"0","0",10,0,"0","0",0,0,0,0
"BD1689AF-82BF-DC4E-8FDB-4B2B4D40A4E5","ISLAM",1,"TAILORING WORKS",1,"all from bazar",238650,4,12300,0,"average",4,0,0,10,20,20,10,10,45,20,180,10,45,16,19,"F",1988,0,2,18,9,"No","Bangla",10,0,"0","0",1800,0,0,0
"BD2759D1-B0D8-1849-BF22-D45A2DCD363B","ISLAM",1,"Tailor",1,"all from bazar",120080,4,6500,2,"average",4,0,0,7,15,15,7,30,30,60,240,7,7,11,4,"F",1986,0,5,18,9,"No","Bangla",10,8,"No","Bangla",0,0,0,0
"BD2FE531-5F22-8B4F-9DC2-24F3033AB253","ISLAM",0,"",1,"all from bazar",208045,6,20000,1,"more",3,0,1,10,20,20,10,35,35,30,150,10,35,13,4,"F",1973,0,2,18,8,"No","Bangla",10,5,"No","Bangla",0,0,0,1
"BD55C783-065F-CD49-B6D8-88588F55371F","ISLAM",0,"",1,"all from bazar",272350,12,110000,5,"average",5,2,0,10,10,10,2,10,100,2,180,5,7,21,1,"F",1950,0,2,18,0,"No","No educaiton",9,0,"0","0",3600,0,0,1
"BD588C02-496F-4C46-9145-0218DE3DEDA4","ISLAM",0,"",2,"all from bazar",189800,5,24000,1,"more",8,0,0,10,0,60,20,30,40,20,240,10,20,8,15,"F",1980,0,2,18,12,"No","Bangla",10,12,"No","Bangla",0,0,0,0
"BE1573C2-9C63-754E-A35D-203F8265236A","ISLAM",1,"Tailor",1,"all from bazar",157425,4,20300,2,"more",4,0,0,20,30,30,15,40,40,40,180,15,40,13,5,"F",1983,0,2,18,12,"No","Bangla",10,16,"No","Bangla",0,1,0,0
"BE8859E9-2C57-A442-BECB-7486772BB385","ISLAM",0,"",1,"all from bazar",118760,7,7000,5,"average",2,0,0,5,30,30,5,5,120,120,300,5,15,12,1,"F",1966,0,4,18,0,"0","0",0,1,"No","Don't know",450,0,0,1
