id,idhusband,interviewDate,notesRecord,HusbandAge,notesOccupation,foodSourceChildhood,foodSourceNow,skilledWork,skilledWorkWhich,skilledWorkLearnedFromParent,skilledWorkLearnedFromRelative,skilledWorkLearnedFromFriend,skilledWorkLearnedFromApprenticeship,skilledWorkLearnedFromSchool,skilledWorkLearnedFromSelf,skilledWorkLearnedFromOther,skilledWorkLearnedYears,skilledWorkLearnedMonths,skilledWorkLearnedDays,skilledWorkTeaching,skilledWorkTeachingChildren,skilledWorkTeachingRelatives,skilledWorkTeachingFriends,skilledWorkTeachingApprentice,skilledWorkTeachingOther,skilledWorkTeachingYears,skilledWorkTeachingMonths,skilledWorkTeachingDays,notesSkills,religiousEducationMuslim,religiousEducationFromSchool,religiousEducationFromReligiousLeader,religiousEducationFromFamily,religiousEducationFromTemple,religiousEducationFromNoOne,religiousEducationFromRelatives,religiousEducationNeverLearned,religiousEducationFromOthers,religiousEducationReadReligiousText,religiousEducationReadTextLevel,religiousEducationReadTextBangla,religiousEducationReadTextSanskrit,religiousEducationReciteText,religiousEducationMemorizeTextLevel,religiousEducationGoneOnUmrah,religiousEducationGoneOnHajj,religiousEducationNumberFamilyUmrah,religiousEducationNumberFamilyHajj,religiousEducationReadOtherHolyBooks,religiousEducationGoneOnPilgrimageIndia,religiousEducationGoneToHolyPlaces,religiousEducationNumberPilgrimageIndia,religiousEducationNumberHolyPlaces,notesReligiousEducation,respondentDhakaVisit,respondentBangladeshVisit,respondentAbroadVisit,MacArthurLadderPresent,MacArthurLadderPast,MacArthurLadderTelephonePresent,MacArthurLadderTelephonePast,listenRadio,watchTVMinutes,watchTVHours,watchTVPer,useInternet,notesMarketIntegration,perceptionRiskEconomy,perceptionRiskJobs,perceptionRiskChildrenSick,perceptionRiskAdultsSick,perceptionRiskChildrenDie,perceptionRiskAdultsDie,perceptionRiskYoungerAdultsDie,perceptionRiskOlderAdultsDie,perceptionRiskPeopleLive,perceptionRiskRTA,perceptionRiskInjury,perceptionRiskViolence,healthBetelnut,healthBetelnutDay,healthBetelnutMonth,healthBetelnutYears,healthSmoke,healthCigarettesDay,healthSmokeYears,healthPassiveSmoke,abilityToWorkRespondent,illnessRespondent,hospitalRespondent,seriousIllnessRespondent,seriousIllnessRespondentDescription,chronicIllnessRespondent,chronicIllnessRespondentDescription,notesHealth,loanInstitution1,loanInstitution1Type,loanInstitution2,loanInstitution2Type,loanInstitution3,loanInstitution3Type,loanCooperative,notesSocialNetwork
7D7FC5F1-7456-6741-B65B-66E127A907ED,5EC37428-D2B4-C24E-AC91-3FF67967F5DA,13-May-18,,50,,75 percent from own work,75 percent from own work.,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,3,0,3,4,,,0,35,0,day,0,,3,3,2,1,2,1,1,1,3,1,1,1,1,12,,30,,,,,1,1,2,1,TB Disease,1,Heart Problem,,Krishi Bank,bank,,,,,,
7DCADCA6-AAF8-524B-9E1D-2E2D265FF917,A0D36ED8-82F0-5C4D-A26B-681ADEA3FD75,22-Mar-18,,40,,all from bazar,all from bazar,1,MASON,,,1,,,,,4,0,0,,,,,,,,,,,1,,1,,,,,,,1,Can,,,1,Half,,,0,0,,,,,,,8,3,0,3,2,,,0,30,0,day,0,,3,3,1,1,3,1,1,2,3,1,1,1,,,,,1,3,22,,1,1,1,2,1- ROAD ACCIDENT 2- TROLLER ACCIDENT,1,HEART PROBLEM,,GRAMEEN BANK,microcredit,,,,,,
7DFF7C48-C869-4B4B-A8CB-EF51275BC57B,E1E09F6C-2DD7-844D-ADB9-941859727D58,23-Feb-18,,51,,25 percent from own work,all from bazar,1,CAR    ENGINE                         REPAIRING,,1,,,,,OUSTED (SENIOR DRIVER),0,2,0,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,7,8,0,4,3,,,0,30,0,day,0,,3,3,1,1,3,1,1,1,3,1,1,1,,,,,1,6,30,,1,1,0,2,SICK DUE TO ACCIDENT AND DIARRHEA.,,,,BRAC,microcredit,,,,,,
7E9333F4-CD48-9D42-A9D9-323713A8068B,4EEA489F-99D8-ED4E-971C-311F69B1B063,22-Mar-18,,60,,25 percent from own work,25 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,2,2,0,5,5,,,0,20,0,day,0,,3,3,1,1,3,3,1,1,3,1,3,1,1,10,,3,,,,,3,0,0,2,1- STONE INSIDE OF KIDNEY 2- APPENDICITIS OPERATION.,,,,PEIZ,microcredit,UDDIPON,microcredit,KRISHI BANK,bank,,
7F47BA24-E572-5249-9197-96B5E60DDC51,E48171E0-5AA6-444D-84E7-B47B87482DD8,12-Nov-17,Original RID entered differently,40,,25 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,1,,1,0,,,,,,,2,2,2,2,1,,,0,30,0,day,0,,3,2,1,1,3,1,1,1,3,1,1,1,,,,,,,,,1,1,1,,,,,,,,,,,,,
7FE65721-9BDA-394C-BEE2-06253E55802C,C71D06CE-94C9-2140-AB6F-608F97B45860,10-Apr-18,,76,,all from bazar,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,0,0,,,,,,,2,3,0,3,2,,,0,30,0,day,0,,3,3,1,1,3,1,1,1,3,1,1,1,1,5,,25,,,,,1,1,0,0,NA,1,GASTRIC,,B R A C,microcredit,,,,,,
80AB2370-7958-ED4D-AE93-A0A1C51208A9,5C2C860D-1DF2-DE44-9E1D-370415B70FB8,10-Jan-18,,76,,all from bazar,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,1,1,2,,,,,,,3,3,0,5,4,,,0,0,0,NA,2,,3,3,1,1,1,1,1,1,3,1,1,1,1,25,,12,,,,,1,1,1,0,NA,,,,,,,,,,,
80BF8D40-62CA-A54A-BDAB-9DEB044B89CC,8A198893-4B82-584E-8DDD-04C39AC9B863,02-May-18,,55,,all from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,0,0,,,,,,,3,3,1,5,4,,,0,30,0,week,0,,3,3,1,1,3,1,1,1,3,1,1,1,1,4,,5,1,13,15,,1,1,0,1,Eye Accident,,,,,,,,,,,
815D87E8-B730-1245-B16F-1FF89BD1A87B,58E64183-385B-CD46-A1B1-5C9AAD354515,22-Apr-18,,50,,75 percent from own work,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,1,,1,0,,,,,,,3,5,1,5,3,,,0,0,2,day,0,,3,3,1,1,3,1,1,3,3,1,3,1,,,,,,,,,1,2,0,0,,1,Allergy,,,,,,,,,
82B9DFEA-4F13-BF4B-AB7D-B3D4B8989F4D,53011DAD-D143-FB46-B2A3-25710064D785,14-Nov-17,,43,,50 percent from own work,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,2,1,4,1,,,0,0,0,,0,,3,3,1,3,3,1,1,1,3,1,1,1,,,,,1,15,8,,1,1,0,,,,,,BARD,microcredit,,,,,,
82C5E1F5-AFBD-E44F-947D-4D8FDFE79C95,994567F0-294B-D141-BF8F-31DDD6961A95,05-Apr-18,,56,,all from bazar,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,1,1,0,2,1,,,0,15,0,day,0,,3,3,3,3,3,1,1,1,3,1,1,1,1,5,,5,1,3,35,,1,3,3,-4,TYPHOID. HEART PROBLEM. DIARRHEA.,,,,B R  A C,microcredit,,,,,,
83062945-6A0F-A047-8071-D28F2C5DE9FC,34EC413E-F0C0-7149-ABED-48838F6744B1,29-Mar-18,,64,,all from bazar,all from bazar,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,1,Can,1,,1,Nothing,,,,,,,1,,2,,1,1,0,3,3,,,0,0,0,-,0,,3,3,3,1,3,1,1,1,1,1,3,1,1,5,,8,,,,,2,1,1,,,,,,ASHA,microcredit,,,,,,
836ADAA9-DA89-664B-91D4-68627871A702,3BF777E0-CD75-9B49-9599-80A35B9C709E,24-Dec-17,,54,,75 percent from own work,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,Can,,,,,,,0,0,,,,,,,4,3,0,5,4,,,0,20,0,day,0,,3,3,2,1,1,2,1,2,3,1,1,1,1,6,,30,,,,,1,1,0,1,DIARRHOEA,,,,BRAC,microcredit,KRISHI BANK,bank,ASHA,microcredit,,
839D048C-D381-F848-B938-8067707003CF,F0705F01-A1C7-D347-92B7-EA4DB3FB729B,20-Jan-18,,62,,50 percent from own work,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,1,0,,,,,,,3,3,0,4,3,,,0,0,0,,2,,3,3,1,1,1,1,1,2,3,1,1,1,1,6,,40,,,,,1,1,0,0,,,,,,,,,,,,
84318764-10C5-8C4E-ADCB-C2242DA7BBB5,9AD5C90F-A4E5-CE4F-B9A4-D97023AE539E,07-Jul-18,,38,,50 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,Can,,,,,1,1,1,1,,,,,,,8,2,2,,,2,3,0,30,0,-,1,,3,3,3,3,3,3,3,1,3,3,3,3,,,,,,,,,1,1,0,,,,,,,,,,,,,
859C3B25-6337-4643-B512-5C3D20423811,8E7DEFB0-5805-AE42-91A7-606212547202,26-Jun-18,,57,,50 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,2,3,0,3,2,,,0,0,0,,0,,3,3,1,1,1,1,1,1,2,1,1,1,1,4,,30,,,,,1,1,3,1,KIDNEY  PROBLEM,1,STONE  IN  SIDE  OF  KIDNEY .,,ASHA,microcredit,B R A C,microcredit,,,,
86C18C95-F128-AE49-9AB6-DB5B2A5A7E03,AEDAD4C3-8385-E646-9C8E-19FA38C0E6D3,14-Dec-17,,53,,all from bazar,all from bazar,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,0,2,,5,5,0,4,2,,,0,30,0,day,0,,3,3,1,1,1,1,1,1,3,1,1,1,1,4,,7,1,10,20,,1,1,1,,,,,,ASHA,microcredit,,,,,,
874F1636-4144-0648-B5DB-F3F8C5189107,5660C2AE-A879-5048-97AE-B61098028DD6,26-Feb-18,,69,,all from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,Can,,,,,1,1,3,3,,,,,,,3,3,0,5,4,,,0,30,0,day,1,,3,3,1,1,3,1,1,1,3,1,1,1,1,5,,50,,,,,1,1,1,,,,,,,,,,,,,
88601EFF-A389-2D47-876B-E1A4403C0664,D74BE350-1100-034F-A48B-5DC3F28F42BE,27-Jun-18,,48,,all from own work,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,0,0,,,,,,,8,5,1,5,4,,,0,0,4,day,0,,3,3,3,1,3,1,1,1,3,1,1,1,,,,,1,10,33,,1,1,1,1,1- VOMITING WITH BLOOD.,1,DIABETES,,,,,,,,,
89C5F7C7-6F1A-B04B-AF8F-C50A254F4E61,BFD88888-A879-EB4C-933C-8B73960EC6A1,19-Feb-18,,62,,25 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,0,4,,2,3,0,5,3,,,0,0,0,NA,0,,3,3,1,1,2,1,1,1,2,1,1,1,,,,,1,3,45,,1,1,2,1,SICK DUE TO BRAIN STROKE.,1,PARALYSES.,,,,,,,,,
8A6C8FF9-EC6C-BF4B-85C6-7F1BD9AACFA0,6DE747EA-F541-5E42-8E55-1025EFEAE26D,21-Apr-18,,59,,all from own work,50 percent from own work,1,Tailor,,,,,,,ostath,1,6,0,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,1,0,2,,5,3,0,4,3,,,0,0,2,day,0,,3,3,1,1,3,1,1,1,3,1,1,1,,,,,,,,,1,1,0,0,,1,"Heart Problem, High BP",,,,,,,,,
8BC56FCE-D5A1-7044-A160-F4AA3DA56C04,3A62E431-853C-084E-995B-A3403369050E,30-Jan-18,,32,,all from bazar,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,7,6,0,5,3,,,2,0,2,day,1,,3,3,1,1,3,1,1,1,3,1,1,1,,,,,1,10,8,1,1,1,1,0,,1,Migration Problem,,,,,,,,,
8C164BD0-5F07-7A4D-A6D4-A9A154F00F97,53417EF3-DDDA-D140-9B3B-DDB7AA4963F0,22-Mar-18,,79,,all from bazar,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,1,0,,,,,,,5,3,0,4,5,,,0,0,0,-,1,,3,3,1,1,3,3,1,1,3,1,1,1,1,7,,18,,,,,1,1,1,2,1- HEART ATTACK 2- HEART ATTACK.,1,HEART DISEASE,,PEIZ,microcredit,UDDIPON,microcredit,,,,
8C3DC676-D0BE-374E-8B89-FF94C5ACB9E6,2E6E9595-9DF0-D045-B955-608AEE70FBE0,30-Jun-18,,42,,25 percent from own work,all from bazar,1,Goldsmith,1,,,,,,,5,0,0,1,,,,,KARIGOR,,,,,,,1,1,,,,,,1,Very good,1,,1,Little,,,,,1,,1,1,1,,3,4,0,,,2,3,0,0,1,day,2,,3,3,1,1,1,1,1,1,3,1,1,1,,,,,,,,,1,3,3,2,TONSIL  PROBLEM .  DYSENTERY .,,,,,,,,,,,
8CA3C34C-29C2-A648-9FF1-F525430B7C5E,CFA0BF5A-5AAB-3D40-BF75-056F7BB8F1A3,14-May-18,,75,,75 percent from own work,25 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,1,0,,,,,,,4,2,0,4,4,,,0,30,0,month,0,,3,3,1,1,1,1,1,3,1,1,1,1,1,7,,30,,,,,3,3,3,8,"Malaria,Typhoid,Diarrhea,Appendicitis Operation,Accident",1,"Gastric,Ulcer",,Sonali Bank,bank,,,,,,
8DCDB599-89E5-A547-9C9F-B7A463315D72,47CBE0BA-967C-174F-8399-AE2B85E67E16,16-Feb-18,,78,,all from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,4,3,0,4,3,,,0,0,0,-,0,,2,1,2,1,1,1,1,1,3,1,1,1,,,,,,,,,1,1,2,1,ACCIDENT,,,,,,,,,,,
8F75043F-7393-7E4D-BD64-D97CC21B6778,2D77BE25-6952-8748-BDA3-BF613527A046,28-Dec-17,,35,,25 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,2,0,2,2,,,0,40,0,day,0,,3,3,1,1,1,1,1,2,3,1,1,1,,,,,,,,,1,1,0,,,,,,ASHA,microcredit,BRAC,microcredit,TRISHA SOMITY,microcredit,,
90FC622F-EFE7-D846-9B11-209229D983B9,FD3E6C8F-06D7-AA45-88CA-5410E57A0DB5,01-Jul-18,,45,,25 percent from own work,all from bazar,1,TAILOR,,,,,1,,,0,7,0,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,8,3,0,,,2,3,3,10,0,week,4,,3,3,3,1,3,1,1,1,3,1,1,1,1,12,,20,,,,,1,2,2,1,HERNIA  PROBLEM,,,,,,,,,,,
9137203F-F909-484B-B86F-46EC2A4F8794,3F1F3AAB-E3F1-DF44-B270-EE462E41A31E,16-Feb-18,,50,,all from bazar,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,4,6,0,3,1,,,0,10,0,day,0,,3,3,1,1,2,2,1,2,3,1,1,1,1,3,,8,1,2,6,,1,1,0,2,1- DAMAGED EYE 2- OPERATION.,,,,ASHA,microcredit,DISHA,microcredit,GRAMEEN BANK,microcredit,,
925D7231-5EF7-2E47-A7CA-ADD32D79E71B,81DAD612-DD4D-0E49-83DB-D0A6BB15919C,28-Feb-18,,55,,all from bazar,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,3,0,4,2,,,0,30,0,day,0,,3,3,1,1,2,1,1,1,3,1,1,1,,,,,1,10,42,,1,1,0,,,,,,,,,,,,,
92A45E13-52EB-EB44-BCF2-10C36A932D57,9E09BBD5-F06C-3147-8B47-5C1DC24A5823,18-Apr-18,,59,,all from bazar,all from bazar,1,Craft Wok by Bamboo,1,,,,,,,0,6,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,0,5,,3,3,0,2,3,,,0,0,0,,,,3,3,1,1,2,1,1,1,3,1,1,1,1,2,,30,1,10,40,,1,1,0,0,,,,,BRAC,microcredit,,,,,,
92E1BD38-1A44-3842-B964-26DC39D02BED,98184629-015B-7F4C-9D53-122F6A3C3CBB,28-Jun-18,,50,,all from bazar,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,1,,1,0,,,,,,,3,3,7,5,4,,,0,0,0,-,1,,3,3,1,1,3,1,1,2,3,2,1,1,,,,,1,20,40,,1,1,0,1,ACCIDENT,,,,BRAC,microcredit,,,,,,
937E96E9-8231-A046-B5CA-E33F1524E79D,DD32C43F-1C9E-814A-ADD2-FE5EE41309FC,07-Apr-18,,62,,50 percent from own work,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,1,0,,,,,,,2,2,1,3,3,,,0,45,0,day,0,,3,3,1,1,3,3,1,1,3,1,1,1,1,5,,15,1,4,45,,2,0,0,1,TYPHOID.,1,LEG  PAIN  PROBLEM.,,,,,,,,,
93EA32E7-EC93-D34E-BD8A-1CC7452C2071,8AB81382-4459-C141-B20B-BCF553DC154E,10-Feb-18,,54,,all from bazar,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,2,3,0,5,3,,,0,0,30,day,1,,3,3,1,2,3,1,1,1,3,1,1,1,1,8,,25,1,10,25,,1,1,1,3,"SICK DUE TO  CUT THE HEAD ,  TUMOR OPERATION, AND FEVER",1,GASTRIC.,,BRAC,microcredit,ASHA,microcredit,,,,
93EF9B39-F3F9-3742-8CE7-B34980BB3DB0,44349A34-7D80-954F-9BAC-778DD101B0E3,07-Nov-17,,58,,25 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,1,0,3,2,,,0,0,1,day,0,,3,2,1,1,1,1,1,3,3,1,1,1,1,7,,12,,,,,1,1,2,2,1- LIVER PROBLEM 2- FEVER,,,,BRAC,microcredit,SHONALI BANK,bank,,,,
93F2C2CE-731C-234B-BF83-8F84A68FDF47,602183C1-8EF1-704B-B7D6-709026F3026F,06-May-18,,30,,all from bazar,all from bazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,0,3,,1,2,0,3,2,,,0,30,0,day,0,,3,3,1,1,3,1,1,3,3,1,1,1,,,,,,,,,1,3,2,1,Abdominal Gas problem,1,Gastric,,Grameen Bank,microcredit,,,,,,
94097802-7F34-CD49-80D3-83964AABBA30,8EBE6C42-7F40-6F44-8479-5508C03EBBA0,03-Dec-17,,48,,all from bazar,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,2,2,0,4,2,,,0,0,1,day,0,,3,3,1,1,1,1,1,1,3,1,1,1,,,,,1,10,15,,1,2,2,,,,,,,,,,,,,
94953858-2C27-9F45-8B66-B0648FD1FF73,8114BA4D-A7A5-2942-B171-10938429FFE9,23-Apr-18,,49,,all from bazar,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,3,0,4,3,,,0,0,2,day,0,,3,3,1,1,3,1,1,1,3,1,1,1,,,,,,,,,1,1,2,0,,1,Asthma,,BRAC,microcredit,,,,,,
94D3540E-0E2F-214B-A7DD-B3D0F913EC65,1D0E730A-A329-7841-8F57-F687492093E8,15-Apr-18,,49,,75 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,8,5,0,4,3,,,0,30,0,week,0,,3,3,1,1,3,1,1,1,3,1,1,1,,,,,,,,,1,1,1,1,OPERATION,1,DIABETIC,,A S H A,microcredit,B R A C,microcredit,,,,
95FF4C13-4124-FF4D-A836-3CCE15123403,C953FF28-4AD0-9D49-B3EF-D35A88DCC536,23-Apr-18,,48,,75 percent from own work,all from bazar,1,Craft Wok by Bamboo,1,,,,,,,1,0,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,1,0,1,,3,3,0,3,2,,,0,0,1,day,0,,3,3,1,1,3,1,1,1,3,1,1,1,,,,,,,,,1,1,0,0,,,,,Asha,microcredit,Agrani Bank,bank,,,,
96BB5D3E-CBA0-6B4D-A7F6-0570690EE44D,CE778AC8-6FB0-D14F-A2DD-8BAF05769D3A,06-Dec-17,,67,,75 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,5,3,0,5,3,,,0,30,0,day,0,,3,3,1,1,1,1,1,1,3,1,2,2,1,3,,40,,,,,2,1,2,1,ACCIDENT,,,,SHONALI BANK,bank,,,,,,
9722AC11-0EE9-FC40-BD69-6F555FD22957,A194A065-0F32-E74D-BC0C-867060F8218B,12-Nov-17,,75,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,Can,,,,,,,1,0,,,,,,,3,2,0,4,3,,,0,10,0,day,0,,3,3,1,1,1,1,1,3,3,1,1,1,1,10,,30,,,,,2,1,1,,,,,,,,,,,,,
9736F99D-AF56-3C41-A619-A7726890C8CD,E3A041AD-10E4-3E42-B083-2D56AD934F15,17-May-18,,34,,25 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,0,0,,,,,,,5,4,0,1,2,,,0,30,1,day,0,,3,3,1,1,3,1,1,1,3,1,1,1,,,,,,,,,1,1,0,0,,,,,,,,,,,,
97906852-7EF3-FB45-A9BC-D3B802FF9D22,506CCA60-DEC7-BD46-9805-28A6937D333E,05-Jul-18,,60,,75 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,1,Can,,,1,Little,,,1,1,,,,,,,5,8,0,,,2,1,0,0,0,-,0,,3,3,1,1,3,3,1,3,3,1,1,3,1,7,,40,,,,,2,2,2,4,1- SKIN DISEASE 2- TYPHOID 3- PHYSIOLOGICAL PROBLEM.,1,"GASTRIC, PHYSIOLOGICAL PROBLEM, SEXUAL PROBLEM.",,,,,,,,,
995EBB19-3414-B748-BD99-CF13BC506186,31A8B242-5199-4940-93AC-EAB828A88913,09-Jan-18,,60,,25 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,3,0,2,3,,,0,0,30,day,0,,3,1,2,1,3,2,1,2,3,1,1,1,1,10,,30,1,4,30,,1,1,2,0,NA,1,KNEE  PAIN .  GASTRIC PROBLEM .,,B R A C,microcredit,,,,,,
9A229861-864D-9647-A256-3E0A5AE46DD0,BEA54450-4E48-134A-BFF0-4B699C5F404B,13-Nov-16,,43,,25 percent from own work,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,1,0,,,,,,,4,2,5,4,1,,,0,10,0,day,,,3,3,1,3,3,3,1,1,3,1,1,1,1,4,,1,,,,,1,1,0,,,,,,,,,,,,,
9A2BA584-6555-414D-9375-2BCDAFB2FE58,65FBF6D0-6BD9-B447-9EC3-D23B882FCECC,08-Apr-18,,33,,all from bazar,all from bazar,1,TATI,,,1,,,,,0,6,0,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,2,8,0,3,2,,,0,45,0,day,0,,3,3,1,1,3,1,1,1,3,1,1,1,,,,,1,30,10,1,1,2,2,2,DIARRHEA.  FEVER.,,,,ISLAMI  BANK,microcredit,PAIGE,microcredit,,,,
9A57A11E-E1EE-AB49-978A-AF9101DFBCEC,9B78C997-F06D-AF40-8495-D7569756BFA0,28-Mar-18,,58,,50 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,2,0,3,2,,,0,0,1,day,0,,3,1,1,1,1,1,1,3,3,1,3,1,1,4,,25,1,20,35,,2,2,2,1,ABDOMINAL PAIN,1,ASTHMA,,,,,,,,BAZAR SOMITY,
9B6BCF60-CCF9-4D48-857E-5B383D85CE89,FD57D6AD-89E6-4F49-898F-A3FEEB7BB5A2,11-Jul-18,,58,,all from bazar,all from bazar,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,Can,1,,1,Nothing,,,,,1,,1,0,2,,3,4,1,6,5,,,0,0,2,day,0,,3,3,1,1,3,1,1,1,2,1,1,1,,,,,1,12,20,,1,1,2,,,,,,ASHA,microcredit,GRAMEEN BANK,microcredit,,,,
9D11EAD3-1CD1-7C4F-8B6B-E6E5DA9F2BA5,D179B5F0-17A8-B84E-A9B3-07573FB4463C,28-Apr-18,,50,,all from bazar,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,5,3,0,3,2,,,2,30,0,day,0,,3,1,1,1,1,1,1,3,1,1,3,1,1,4,,34,1,10,32,,1,2,0,4,"Migration Problem,Burning,Accident,Chicken Pox",1,Gastric,,Grameen,microcredit,paige,microcredit,,,,
9D2484D7-8815-5A4A-8FF6-0271E072DD8F,9D2850FE-882D-6F40-BB7A-10B77EA2B23D,05-Nov-17,,69,,all from own work,25 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,Can,,,,,,,1,1,,,,,,,4,2,0,5,3,,,0,0,1,day,0,,3,3,3,3,3,3,1,1,1,1,1,1,1,30,,37,,,,1,2,2,1,0,-,,,,,,,,,,,
9E1B1938-F37B-7E44-9E59-FF496486FC08,3DEDA402-9B50-024C-A626-DE512130E8D6,19-Dec-17,,50,,all from bazar,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,3,0,2,1,,,0,20,0,day,0,,3,3,1,1,1,1,1,1,3,1,1,1,1,5,,15,1,10,30,,1,1,1,2,1- ACCIDENT 2- ACCIDENT,,,,RONGDHANU,microcredit,,,,,,
9EE26F88-919E-584B-9277-5196F888D40D,9D514898-A757-5944-9B59-DF214553812D,26-Jun-18,,52,,25 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,1,Can,1,1,,Little,,,,,,,,0,2,,5,3,0,5,6,,,0,0,1,day,0,,3,3,1,1,3,1,3,1,3,1,1,1,1,6,,5,1,5,7,,1,3,3,1,BACK PAIN,,,,,,,,,,,
9F423F18-03BD-4E48-83F5-405B820E4BB1,6CA8956C-CD9D-9F40-AEA9-C449DEEC14FB,20-Jan-18,,53,,75 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,Can,,,,,,,0,0,,,,,,,3,3,0,5,3,,,0,0,4,day,0,,3,3,1,1,3,1,1,1,3,1,1,1,,,,,1,10,20,,1,1,1,1,Heart Problem,1,Heart Problem,,,,,,,,,
