id,marketIntegrationPrimarySchoolMinutes,marketIntegrationPrimarySchoolHours,marketIntegrationPrimarySchoolByFoot,marketIntegrationPrimarySchoolByRickshaw,marketIntegrationPrimarySchoolByTomTom,marketIntegrationPrimarySchoolByCNG,marketIntegrationPrimarySchoolByBoat,marketIntegrationPrimarySchoolByBus,marketIntegrationHighSchoolMinutes,marketIntegrationHighSchoolHours,marketIntegrationHighSchoolByFoot,marketIntegrationHighSchoolByRickshaw,marketIntegrationHighSchoolByTomTom,marketIntegrationHighSchoolByCNG,marketIntegrationHighSchoolByBoat,marketIntegrationHighSchoolByBus,marketIntegrationCollegeMinutes,marketIntegrationCollegeHours,marketIntegrationCollegeByFoot,marketIntegrationCollegeByRickshaw,marketIntegrationCollegeByTomTom,marketIntegrationCollegeByCNG,marketIntegrationCollegeByBoat,marketIntegrationCollegeByBus,marketIntegrationSmallBazaarMinutes,marketIntegrationSmallBazaarHours,marketIntegrationSmallBazaarByFoot,marketIntegrationSmallBazaarByRickshaw,marketIntegrationSmallBazaarByTomTom,marketIntegrationSmallBazaarByCNG,marketIntegrationSmallBazaarByBoat,marketIntegrationSmallBazaarByBus,marketIntegrationLargeBazaarMinutes,marketIntegrationLargeBazaarHours,marketIntegrationLargeBazaarByFoot,marketIntegrationLargeBazaarByRickshaw,marketIntegrationLargeBazaarByTomTom,marketIntegrationLargeBazaarByCNG,marketIntegrationLargeBazaarByBoat,marketIntegrationLargeBazaarByBus,marketIntegrationTownMinutes,marketIntegrationTownHours,marketIntegrationTownByFoot,marketIntegrationTownByRickshaw,marketIntegrationTownByTomTom,marketIntegrationTownByCNG,marketIntegrationTownByBoat,marketIntegrationTownByBus,marketIntegrationMainRoadMinutes,marketIntegrationMainRoadHours,marketIntegrationMainRoadByFoot,marketIntegrationMainRoadByRickshaw,marketIntegrationMainRoadByTomTom,marketIntegrationMainRoadByCNG,marketIntegrationMainRoadByBoat,marketIntegrationMainRoadByBus,marketIntegrationDhakaMinutes,marketIntegrationDhakaHours,marketIntegrationDhakaByCNG,marketIntegrationDhakaByBus,marketIntegrationDhakaByLaunch,marketIntegrationPharmacyMinutes,marketIntegrationPharmacyHours,marketIntegrationPharmacyByFoot,marketIntegrationPharmacyByRickshaw,marketIntegrationPharmacyByTomTom,marketIntegrationPharmacyByCNG,marketIntegrationPharmacyByBoat,marketIntegrationPharmacyByBus,marketIntegrationMBBSMinutes,marketIntegrationMBBSHours,marketIntegrationMBBSByFoot,marketIntegrationMBBSByRickshaw,marketIntegrationMBBSByTomTom,marketIntegrationMBBSByCNG,marketIntegrationMBBSByBoat,marketIntegrationMBBSByBus,marketIntegrationHospitalMinutes,marketIntegrationHospitalHours,marketIntegrationHospitalByFoot,marketIntegrationHospitalByRickshaw,marketIntegrationHospitalByTomTom,marketIntegrationHospitalByCNG,marketIntegrationHospitalByBoat,marketIntegrationHospitalByBus,husbandDhakaVisit,husbandBangladeshVisit,husbandAbroadVisit,respondentDhakaVisit,respondentBangladeshVisit,respondentAbroadVisit,relocatedSince1997,relocatedSince1997Number,relocationJob,relocationFinancialImprovement,relocationFinancialProblems,relocationFamilyProblems,relocationBetterEducation,relocationBetterHealthcare,relocationBetterInfrastructure,relocationMarriage,relocationOther,relocationOtherDescription,closerToPrimarySchool,closerToCollege,closerToMarket,closerToTown,closerToMainRoad,closerToCity,natalBariDhakaMale,natalBariDhakaFemale,natalBariBangladeshMale,natalBariBangladeshFemale,natalBariAbroadMale,natalBariAbroadFemale,maritalBariDhakaMale,maritalBariDhakaFemale,maritalBariBangladeshMale,maritalBariBangladeshFemale,maritalBariAbroadMale,maritalBariAbroadFemale,familiesFoodShare,familiesCooperationAgriculture,familiesCooperationChildcare,familiesLoanActivity,familyBariWealthBefore,familyBariWealthAfter,familyBariEducationBefore,familyBariEducationAfter,familyBariReligiousBefore,familyBariReligiousAfter,familyBariSocialSizeBefore,familyBariSocialSizeAfter,familyBariSocialClassBefore,familyBariSocialClassAfter,familyBariPoliticalBefore,familyBariPoliticalAfter,MacArthurLadderPresent,MacArthurLadderPast,listenRadio,watchTVMinutes,watchTVHours,watchTVPer,useInternet
43BC815B-9425-D54D-80A2-ED0F0ECACD5E,5,0,1,,,,,,5,0,1,,,,,,20,0,,,1,,,,5,0,1,,,,,,15,0,,,1,,,,30,1,,1,,,,,30,0,,1,,,,,0,4,,1,,5,0,1,,,,,,0,1,,,,1,,,30,0,,1,,,,,0,8,0,0,0,0,1,1,,1,,,,,,,,,,,1,,,,0,0,3,2,0,0,1,1,0,0,0,0,0,0,0,0,less,less,average,average,more,less,average,average,middle,middle,not at all,not at all,5,3,0,0,2,day,0
44338905-41EF-0044-AF06-CEF795342D6E,10,0,1,,,,,,10,0,1,,,,,,30,0,,,,1,,,10,0,,,1,,,,30,0,,,,1,,,30,0,,,,1,,,40,0,,,,1,,,0,3,,,1,10,0,,,1,,,,30,0,,,,1,,,40,0,,,,1,,,2,2,8,8,3,0,1,1,,,,,,,,1,,,,,,1,1,1,7,12,0,0,3,0,2,2,0,0,3,0,0,0,0,0,less,less,less,less,more,average,more,more,middle,middle,not at all,not at all,5,3,0,0,0,,1
44B2D52A-DF71-F349-BF79-5BF1BB67FD05,30,0,1,,,,,,30,0,1,,,,,,10,0,,,,1,,,10,0,1,,,,,,10,0,,,,1,,,30,0,,,,1,,,0,1,,,,1,,,0,3,1,1,,10,0,,,,1,,,30,0,,,,1,,,0,1,,,,1,,,8,2,8,2,0,0,1,2,,1,,,,,,,,,1,1,1,1,1,1,5,3,0,0,2,0,7,2,0,0,4,0,0,0,0,0,less,average,less,less,more,more,more,more,middle,middle,not at all,not at all,5,5,0,0,0,,1
457D27D5-38BD-F945-A2AD-598C688092E8,7,0,1,,,,,,7,0,1,,,,,,15,0,1,,,,,,20,0,1,,,,,,20,0,1,,,,,,30,0,,,,1,,,30,0,,,,1,,,30,2,,1,,20,0,1,,,,,,30,0,1,,,,,,30,1,,,,1,,,4,0,1,3,0,0,,,,,,,,,,,,,,,,,,,3,3,0,2,7,0,6,3,0,0,4,0,0,0,0,0,average,average,more,average,average,average,more,more,middle,middle,not at all,more,4,2,0,30,0,day,2
4593CAED-21B9-0D48-AC9F-C5DB82BC15EB,30,0,,,,,,,20,0,,,,,,,0,1,,,,,,,30,0,,,,,,,0,2,,,,,,,0,3,,,,,,,20,0,,,,,,,0,1,,,,10,0,,,,,,,30,0,,,,,,,30,1,,,,,,,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,5,3,0,0,2,0,0,0,0,0,5,0,0,0,0,0,less,average,less,less,more,more,more,more,middle,middle,not at all,not at all,3,3,0,0,,,3
45E831D1-6ECC-A14E-A054-98A9C7B0CA35,10,0,,,,,,,5,0,,,,,,,0,1,,,,,,,10,0,,,,,,,10,0,,,,,,,10,0,,,,,,,5,0,,,,,,,0,5,,,,30,0,,,,,,,30,0,,,,,,,10,0,,,,,,,2,1,0,4,1,0,,,,,,,,,,,,,,,,,,,3,3,0,0,2,1,5,2,0,0,11,0,0,0,0,0,more,less,average,average,more,average,more,average,middle,middle,average,not at all,4,5,0,60,0,day,0
45F88584-7E02-3640-8B38-F5B857563BCB,40,0,1,,,,,,40,0,1,,,,,,30,0,,,,1,,,10,0,1,,,,,,0,1,,,,1,,,0,1,,,,1,,,40,0,1,,,,,,0,4,,1,,10,0,1,,,,,,0,1,,,,1,,,0,1,,,,1,,,4,4,0,2,2,0,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,average,less,average,less,less,less,less,less,lower,lower,less,not at all,2,1,0,0,0,,0
45F8FD23-7998-0947-B1AF-593AD943E02C,15,0,1,,,,,,15,1,1,,,,,,0,1,1,,,1,,,10,0,1,,,,,,10,0,1,,,,,,0,1,,,,1,,,25,0,,,,1,1,,30,3,,,1,10,0,1,,,,,,20,0,1,,,,,,30,1,,,,1,,,6,8,0,1,1,0,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,3,6,0,0,1,0,0,0,0,0,average,average,less,average,average,less,less,less,middle,middle,not at all,not at all,3,4,0,0,2,day,0
47CC7F92-5033-4749-A6FF-8BF3998B6BBC,20,0,1,,,,,,10,0,,,,1,,,0,1,,,,1,,,10,0,,,,1,,,30,0,,,,1,,,30,1,,,,1,,,10,0,,,,1,,,0,2,1,,,5,0,1,,,,,,0,1,,,,1,,,40,1,,,,1,,,2,2,0,8,2,0,,,,,,,,,,,,,,,,,,,1,1,1,1,7,0,5,3,0,0,3,0,0,0,0,0,more,average,less,average,more,more,more,more,middle,middle,not at all,not at all,5,7,0,0,0,,0
47E10D4F-4F69-FD44-8C25-5EDB2C16A0C0,30,0,1,,,,,,20,0,,,1,,,,10,0,,,,,1,,10,0,1,,,,,,10,0,1,,,,,,20,1,,,,1,,,30,0,,,,1,,,0,2,,1,,10,0,1,,,,,,10,0,1,,,,,,20,2,,,,1,,,4,4,0,4,4,0,1,3,,,1,,,,1,,,,,,1,,1,,0,0,1,1,2,0,1,0,0,2,1,0,0,0,0,0,less,average,less,average,average,average,average,average,middle,middle,not at all,not at all,5,3,0,0,0,,2
47E27870-12FC-DA44-9E76-1C9CD310F11A,10,0,1,,,,,,30,0,1,,,,,,0,1,1,,,1,,,20,0,1,,,,,,30,0,1,,1,,,,30,0,1,,1,,,,30,0,1,,1,,,,0,3,,1,,20,0,1,,,,,,30,0,1,,1,,,,45,0,1,,1,,,,2,0,1,4,0,0,,,,,,,,,,,,,,,,,,,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,more,average,more,more,average,average,more,more,upper,middle,not at all,less,4,6,0,0,2,day,4
47F0960F-59E2-A543-B138-E371A0E8CDB2,10,0,1,,,,,,20,0,1,,,,,,10,0,1,,,,,,10,0,,1,,,,,10,0,,1,,,,,45,0,,,,1,,,10,0,,1,,,,,0,4,,1,,5,0,1,,,,,,10,0,,1,,,,,10,0,,1,,,,,3,3,0,2,3,0,1,5,,,,,,1,,,,,,,,,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,average,more,average,more,more,more,more,more,middle,middle,not at all,not at all,6,4,0,0,2,day,2
47FD1043-5D27-E54C-96BB-0214682D95CD,15,0,,,,,,,20,0,,,,,,,20,0,,,,,,,10,0,,,,,,,30,0,,,,,,,30,0,,,,,,,30,0,,,,,,,0,6,,,,0,1,,,,,,,0,6,,,,,,,30,0,,,,,,,6,0,2,8,0,0,1,1,,,,1,,,,,,,,,,,,,5,4,0,0,0,0,3,1,0,0,0,0,0,0,0,0,more,less,average,less,more,average,more,less,upper,middle,average,not at all,5,7,0,30,0,day,3
48608AE3-95D2-3D40-A554-C8B4C10E9249,10,0,1,,,,,,10,0,1,,,,,,0,1,,,,1,,,5,0,1,,,,,,20,0,,,,1,,,20,0,,,,1,,,20,0,,,1,,,,0,2,,1,,10,0,1,,,,,,20,0,,,,1,,,30,1,,,,1,,,2,0,6,1,2,0,1,1,,1,,,,,,,,,,,,,,,0,0,3,1,1,0,0,0,0,0,1,0,0,0,0,0,average,average,less,less,more,less,average,average,middle,middle,not at all,not at all,5,3,0,0,3,day,2
48AAB21C-FA75-354A-83E4-133122365E95,20,0,1,,,,,,0,1,1,,1,,1,,0,1,1,,1,,1,,15,0,1,,,,1,,0,1,1,,1,,1,,0,1,1,,1,,1,,0,1,1,,,1,1,,0,4,1,1,,15,0,1,,,,1,,0,1,1,,,1,1,,30,1,1,,,1,1,,2,0,0,1,0,0,1,1,,,,,,,,1,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,less,average,average,less,more,average,average,average,middle,middle,not at all,not at all,5,4,0,30,0,month,0
48DD4A12-5947-0A48-A6E2-87605A8B9125,30,0,,,,,,,30,0,,,,,,,30,0,,,,,,,5,0,,,,,,,30,0,,,,,,,30,0,,,,,,,30,0,,,,,,,0,3,,,,30,0,,,,,,,30,0,,,,,,,0,1,,,,,,,8,0,0,2,2,0,1,1,,,,,,,,1,,,1,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,less,less,less,less,average,average,average,average,middle,middle,not at all,not at all,3,1,0,0,0,,0
48FD434D-AFEA-E548-B980-CF251600D7F3,30,0,1,,,,,,10,0,1,,,,,,30,0,,,1,1,,,10,0,1,,,,,,30,0,,,1,1,,,30,0,,,1,1,,,30,0,1,,1,,,,30,3,,1,,10,0,1,,,,,,30,0,,,1,1,,,30,0,,,1,1,,,2,1,2,2,0,0,1,1,,,,,,,,1,,,,,,,,,11,7,1,0,1,0,0,0,0,0,1,0,0,0,0,0,more,more,average,more,average,more,average,more,middle,upper,less,average,9,6,0,0,0,,0
499D4359-E1F7-2144-8557-D5085AC5BEB3,10,0,1,,,,,,20,0,1,,,,,,30,0,,,1,,,,5,0,,,,,1,,5,0,,,,,1,,0,1,,,,1,,,10,1,,,,1,,,30,2,1,1,,5,0,,,,,1,,0,1,,,,1,,,10,1,,,,1,,,2,2,8,3,2,0,1,1,,,,,,,,1,,,1,1,,,,,1,1,0,0,5,0,3,2,0,0,10,0,0,0,0,0,average,average,average,average,more,more,more,more,middle,middle,not at all,not at all,4,3,0,,2,,1
49F156BE-45E1-A247-AEF0-D9069CA3BF0F,2,0,1,,,,,,2,0,1,,,,,,15,0,,,,1,,,2,0,1,,,,,,30,0,,,,1,,,30,0,,,,1,,,0,1,,,,1,,,0,4,,,1,2,0,1,,,,,,30,0,,,,1,,,40,0,,,,1,,,2,2,0,2,2,0,,,,,,,,,,,,,,,,,,,4,2,0,0,2,0,2,1,0,0,2,0,0,0,0,0,average,average,average,average,average,average,average,average,middle,middle,not at all,not at all,6,4,1,0,0,,2
4A302C98-B479-684A-828E-D47C8A4357D6,5,0,1,,,,,,20,0,1,,,,,,10,0,1,,,,,,5,0,1,,,,,,20,0,1,,,,,,20,0,1,,,,,,2,0,1,,,,,,30,3,,,1,5,0,1,,,,,,20,0,,1,,,,,15,0,1,,,,,,4,4,1,4,2,1,,,,,,,,,,,,,,,,,,,5,2,1,0,2,0,1,1,0,0,0,0,0,0,0,0,more,more,more,average,more,more,more,more,middle,middle,average,not at all,8,6,0,0,0,,0
4AA41350-175E-4249-BF88-3BC354A6C889,10,0,1,,,,,,30,0,1,,,,,,0,1,,,,1,,,30,0,1,,,,,,30,0,1,,,,,,30,0,1,,,,,,20,0,1,,,,,,0,3,1,1,,30,0,1,,,,,,30,1,,,,1,,,30,1,,,,1,,,0,2,0,0,2,0,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,0,0,0,0,10,0,0,0,0,0,less,less,less,less,more,average,more,more,lower,middle,not at all,not at all,3,2,,0,0,,
4AB0E27C-D6D9-6A41-9BC4-D94286BF1A80,10,0,1,,,,,,10,0,1,,,,,,0,1,1,,,1,,,10,0,1,,,,,,10,0,1,,,,,,5,0,1,,,,,,5,0,1,,,,,,0,2,,1,,5,0,1,,,,,,30,1,,,,1,,,30,1,,,,1,,,0,1,0,0,1,0,,,,,,,,,,,,,,,,,,,2,4,2,2,4,1,0,0,0,0,0,0,0,0,0,0,average,average,average,average,average,average,average,average,middle,lower,not at all,not at all,2,3,0,30,0,,0
4AC8BE04-F546-674B-ACB3-DFF34E083761,15,0,1,,,,,,30,0,,,1,,,,30,0,,,1,,,,10,0,1,,,,,,20,0,1,,,,,,20,0,,,1,,,,0,1,,,,1,,,0,3,,1,,15,0,1,,,,,,0,1,,,,1,,,30,0,,,,1,,,0,8,0,1,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,average,DK,less,DK,average,DK,average,DK,middle,DK,not at all,DK,5,4,0,0,0,NA,0
4AD838D0-3263-1B47-BB99-ADA3A0214584,5,0,1,,,,,,30,0,1,,,,,,0,1,,,,1,,,0,1,,,,1,,,0,1,,,,1,,,30,0,,,1,,,,30,0,,,1,,,,0,4,,1,,0,1,,,1,1,,,0,4,,,,,,1,30,0,,,,1,,,2,0,0,2,0,0,,,,,,,,,,,,,,,,,,,2,2,0,0,3,0,6,7,0,0,0,0,0,0,0,0,average,more,average,more,average,more,average,more,middle,middle,not at all,not at all,8,6,0,0,0,,0
4AFE2755-4220-5D43-BA97-17B663956036,30,0,1,,,,,,30,0,1,,,,,,30,0,1,,,,,,7,0,1,,,,,,0,1,,,,1,,,0,1,,,,1,,,10,0,1,,,,,,0,4,,1,,20,0,1,,,,,,20,0,1,,,,,,40,0,,,,1,,,8,0,0,8,1,0,,,,,,,,,,,,,,,,,,,1,3,0,0,0,0,10,5,0,0,3,0,0,0,0,0,more,average,more,less,more,average,more,average,middle,middle,not at all,not at all,6,4,0,0,2,day,1
4B055EA0-9DAD-5A48-AC39-76E7E6210171,5,0,1,,,,,,20,0,,,1,,,,30,0,,,,1,,,10,0,1,,,,,,30,0,,,,1,,,30,0,,,,1,,,20,0,1,,1,,,,0,3,,1,,20,0,1,,,,,,40,0,1,,,1,,,45,0,1,,,1,,,2,6,0,2,0,0,1,1,,,,,1,,1,,1,SHORT OF SPACE SO MOVED IN NEW HOUSE,1,1,,,1,,10,0,1,0,7,0,20,10,1,0,4,0,0,0,0,0,more,average,average,more,average,average,average,more,middle,upper,not at all,less,7,10,0,0,30,week,2
4B45F529-6DB8-9743-B1E4-9081B85D1317,15,0,1,,,,,,25,0,1,,,,,,20,0,1,,,,,,6,0,1,,,,,,10,0,,1,,,,,5,0,1,,,,,,5,0,1,,,,,,0,3,,1,,5,0,1,,,,,,15,0,,,,,,,15,0,,1,,,,,5,1,0,2,2,0,1,1,,,,,,,,1,,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,average,less,less,less,more,average,average,average,middle,middle,not at all,not at all,3,2,0,0,1,day,0
4BC34671-5517-1040-92DC-54E582316918,5,0,1,,,,,,20,0,1,,,,,,15,0,1,,,,,,2,0,1,,,,,,25,0,1,,,,,,0,1,,,,1,,,2,0,1,,,,,,0,3,,1,,15,0,1,,,,,,10,0,,1,,,,,20,0,1,,,,,,8,2,8,2,1,0,1,1,,,,,,,,1,,,1,1,1,1,1,,2,2,0,0,0,0,2,4,0,0,1,0,0,0,0,0,more,more,less,more,more,more,more,more,middle,middle,not at all,more,4,5,0,0,0,,2
4C06909C-DAF8-D248-A79B-8DE4BE3CFAF3,10,0,1,,,,,,30,0,1,,,,,,45,0,1,,,1,,,20,0,1,,1,,,,30,0,1,,1,1,,,0,1,1,,,1,,,20,0,1,1,,,1,,0,4,,,1,20,0,1,,1,,,,20,0,1,1,,,,,20,1,1,,1,1,,,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,average,less,average,more,average,more,average,average,middle,middle,not at all,not at all,3,4,0,0,0,,0
4C6D6EC7-9217-C54B-B856-E519AFEF4C45,20,0,1,,,,,,20,0,1,,,,,,20,0,1,,,,,,20,0,1,,,,,,20,0,1,,,,,,30,0,,,,1,,,30,0,,,,1,,,0,3,,1,,20,0,1,,,1,,,30,0,,,,1,,,30,0,,,,,,,2,8,2,1,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,average,average,less,average,average,average,average,average,middle,middle,less,less,4,3,0,0,1,day,0
4CEF32D2-1C74-0A48-83C6-3FDC0AC3AC6E,15,0,,,,,,,15,0,,,,,,,15,0,,,,,,,10,0,,,,,,,30,0,,,,,,,30,0,,,,,,,30,0,,,,,,,0,3,,,,10,0,,,,,,,0,1,,,,,,,30,1,,,,,,,8,0,1,1,0,0,1,1,,,,,,,,1,,,1,1,1,1,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,less,less,less,less,average,less,average,average,lower,middle,not at all,not at all,2,3,0,0,0,,0
4D639765-84B4-2240-BB19-FBBA2A717C03,10,0,,,,,,,10,0,,,,,,,0,1,,,,,,,5,0,,,,,,,30,0,,,,,,,1,30,,,,,,,10,0,,,,,,,0,5,,,,0,1,,,,,,,0,1,,,,,,,1,30,,,,,,,1,2,0,2,3,0,,,,,,,,,,,,,,,,,,,2,3,0,0,1,0,2,2,0,0,1,0,0,0,0,0,average,average,more,average,more,average,more,more,middle,middle,not at all,not at all,5,3,0,0,,,3
4D64C58A-01A4-E345-B4C8-B46E25279DE8,5,0,1,,,,,,5,0,1,,,,,,0,2,,,,1,,,5,0,1,,,,,,0,1,,,,1,,,2,30,,,,1,,,20,0,,,,1,,,0,3,,1,,5,0,,,,1,,,30,0,,,,1,,,2,30,,,,1,,,2,1,0,3,1,0,1,1,,1,,,,,,,,,1,1,1,1,1,1,5,8,0,0,2,0,0,0,0,0,2,0,0,0,0,0,average,more,less,more,more,more,more,average,middle,middle,less,less,5,4,0,30,0,day,3
4D74F641-CDE4-304C-A501-9B5750B776AD,20,0,1,,,,,,30,0,1,,,,,,40,0,1,,,,,,30,0,1,,,,,,30,0,1,,,,,,20,0,,,,1,,,30,0,1,,,,,,0,3,,1,,30,0,1,,,,,,30,0,1,,,,,,25,0,,,,1,,,4,2,0,3,2,0,,,,,,,,,,,,,,,,,,,1,1,0,0,7,0,0,0,0,0,16,0,0,0,0,0,more,more,average,average,more,more,more,more,middle,middle,not at all,not at all,3,3,0,30,0,day,0
4D8FBD55-8C86-754D-8D3F-7EDA239F4981,10,0,1,,,,,,10,0,1,,,,,,10,0,1,,,,,,10,0,1,,,,,,40,0,,,,1,,,40,0,,,,1,,,0,1,,,,1,,,0,3,1,1,,10,0,1,,,,,,40,0,,,,1,,,40,0,,,,1,,,8,2,1,2,0,0,1,2,1,,,,,,,1,,,1,1,,,1,1,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,average,average,less,less,less,less,average,average,middle,middle,less,less,2,2,0,30,0,week,0
4D9C64F3-8A9D-C44C-9E42-1549F7265122,20,0,,,,,,,0,1,,,,,,,0,1,,,,,,,20,0,,,,,,,20,0,,,,,,,30,1,,,,,,,0,1,,,,,,,30,2,,,,20,0,,,,,,,0,1,,,,,,,30,1,,,,,,,8,2,0,1,1,0,,,,,,,,,,,,,,,,,,,5,0,0,0,10,0,5,0,0,0,10,0,0,0,0,0,average,more,average,more,more,more,more,more,middle,middle,not at all,not at all,7,5,0,0,1,day,2
4DA1C74E-43F5-424E-9A56-EA89626A1EF7,20,0,1,,,,,,20,0,1,,,,,,20,0,1,,,,,,15,0,1,,,,,,15,0,1,,,,,,0,1,,,,1,,,20,0,1,,,,,,0,3,1,1,,15,0,1,,,,,,20,0,1,,,,,,15,0,,1,,,,,,0,0,1,0,0,,,,,,,,,,,,,,,,,,,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,average,average,less,less,more,less,more,average,middle,lower,not at all,not at all,5,3,0,30,,day,0
4DC5A7FB-8074-474F-93DF-236AD5D20311,20,0,1,,,,,,30,0,1,,,,,,30,0,1,,,,,,15,0,1,,,,,,15,0,1,,,,,,0,1,,,,1,,,0,1,,,,1,,,30,4,,,1,15,0,1,,,,,,15,0,1,,,,,,0,1,,,,1,,,2,3,0,1,3,0,1,1,,1,,,,,,,,,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,more,average,less,less,average,more,more,more,middle,middle,not at all,not at all,2,3,0,0,0,,3
4E5490AE-A6F6-1F4C-9649-AB0F3A8773F4,15,0,1,,,,,,15,0,1,,,,,,30,0,,,,1,,,10,0,1,,,,,,30,0,,,,1,,,30,0,,,,1,,,40,0,,,,1,,,0,3,,,1,10,0,1,,,,,,30,0,,,,1,,,40,0,,,,1,,,3,4,0,2,4,0,1,2,,,,,,,,1,,,1,,1,1,1,1,20,15,0,0,8,0,14,1,1,1,2,0,0,0,0,0,less,less,less,less,more,more,more,more,middle,middle,not at all,not at all,4,2,0,0,0,,0
4E78E646-C4CC-AC4D-A4FB-19FBE948D9A3,10,0,1,,,,,,10,0,1,,,,,,20,0,1,,,,,,5,0,1,,,,,,20,0,,1,,,,,20,0,,,,1,,,15,0,1,,,,,,30,2,,1,,30,0,,,1,,,,20,0,,,1,,,,20,0,,,1,,,,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,average,less,more,less,more,average,more,average,upper,middle,more,average,1,2,0,0,0,,0
500B28AA-C12E-C44A-906C-85C47E657CBC,7,0,1,,,,,,40,0,1,,,,,,40,0,1,,,,,,5,0,1,,,,,,20,0,,,1,,,,25,0,,,,1,,,2,0,1,,,,,,0,3,,1,,10,0,1,,,,,,30,0,,,,1,,,40,0,,,,1,,,4,0,0,8,0,0,1,1,,,,,,,,1,,,,,,,,,2,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,average,average,less,average,average,average,more,average,middle,middle,not at all,not at all,5,3,0,30,0,day,0
50CDF1DC-05EC-D94C-97E8-2EBEDE795393,10,0,1,,,,,,10,0,1,,,,,,10,0,1,,,,,,5,0,1,,,,,,30,0,,,,1,,,30,0,,,,1,,,30,1,,,,1,,,0,3,,1,,10,0,1,,,,,,0,1,,,,1,,,10,1,,,,1,,,2,1,0,1,1,0,1,1,,,,,,,,1,,,,,1,1,1,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,average,average,less,average,average,average,average,average,middle,middle,less,less,3,2,0,0,0,,0
50EE87CA-D15D-B445-A446-2892E0245E00,10,0,,,,,,,10,0,,,,,,,30,0,,,,,,,10,0,,,,,,,20,0,,,,,,,0,1,,,,,,,5,0,,,,,,,0,3,,,,10,0,,,,,,,0,1,,,,,,,0,1,,,,,,,1,1,0,0,8,0,1,1,,,,,,,,1,,,,,,,,,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,less,average,less,less,less,average,less,average,lower,middle,not at all,not at all,4,3,0,0,0,,0
5152A712-333A-3541-9D59-7001702A355B,30,0,,,,,,,30,0,,,,,,,20,0,,,,,,,5,0,,,,,,,15,0,,,,,,,20,0,,,,,,,10,0,,,,,,,0,3,,,,15,0,,,,,,,20,0,,,,,,,30,0,,,,,,,0,2,0,3,2,0,1,1,,1,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,more,average,average,less,more,more,more,average,middle,middle,average,not at all,8,7,0,0,0,,2
51CFC461-657F-2248-8FDA-DF80E880A477,15,0,1,,,,,,30,0,1,,,,,,30,0,1,,,,,,5,0,1,,,,,,30,0,1,,,,,,40,0,,,,1,,,2,0,1,,,,,,30,3,,,1,5,0,1,,,,,,30,0,1,,,,,,50,0,,1,,,,,6,0,0,4,0,0,1,1,,,,,,,,,1,Shift house for river erosion.,1,1,1,1,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,less,less,less,less,average,average,average,average,middle,lower,not at all,not at all,3,2,0,0,2,day,0
51E0163D-7BF7-C34F-B59B-C4E1B8110448,20,0,1,,,,,,0,1,1,,,,1,,0,1,1,,,,1,,20,0,1,,,,1,,0,1,1,,,,1,,0,1,1,,,,1,,30,0,1,,,,1,,0,3,,1,,20,0,1,,,,1,,0,1,1,,,,1,,10,1,1,,,1,1,,2,2,0,2,2,0,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,average,average,average,less,average,average,more,average,lower,lower,not at all,not at all,3,2,0,0,0,,0
5254E69C-A8B2-B54E-B85B-A6C03EA54C55,5,0,1,,,,,,30,0,1,,,,,,40,0,1,,,,,,5,0,1,,,,,,30,0,1,,,,,,30,0,1,,,,,,40,0,,,,,,,0,4,,1,,30,0,1,,,,,,30,0,1,,,,,,40,0,1,,,,,,2,0,0,2,0,0,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,average,average,average,average,less,less,average,average,middle,middle,less,less,5,3,0,10,0,day,3
